address,topics,data,blockNumber,blockHash,timeStamp,gasPrice,gasUsed,logIndex,transactionHash,transactionIndex,blockNumber_int,timeStamp_int,timeStamp_dt,sender,recipient,amount0,amount1,sqrtPriceX96,liquidity,tick
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,"['0xc42079f94a6350d7e6235f29174924f928cc2ac818eb64fed8004e115fbcca67', '0x000000000000000000000000a69babef1ca67a37ffaf7a485dfff3382056e78c', '0x000000000000000000000000a69babef1ca67a37ffaf7a485dfff3382056e78c']",0x0000000000000000000000000000000000000000000000000000000c965bdb95fffffffffffffffffffffffffffffffffffffffffffffffe391961de5e38a3f8000000000000000000000000000000000000603548ff5f839a8c7df73de6f95b000000000000000000000000000000000000000000000001ec20d95b95dd94690000000000000000000000000000000000000000000000000000000000031603,0x112ae78,0x7e29af0dbb43f7d72aec7ef0fd6440c35dc1ea3a63459f3962f65c1726b477aa,0x64ea6e77,0x3770be6c2,0x1ebd9,0x40,0x85cc85d0dff946c243df5a8d9b661b8f13a5d35cc0af103e21a9b626e11e5cf0,0x8,18001528,1693085303,2023-08-26 21:28:23,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,54062209941,-32779060805148040200,1951333006211659984927533363034459,35461582453294863465,202243
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,"['0xc42079f94a6350d7e6235f29174924f928cc2ac818eb64fed8004e115fbcca67', '0x00000000000000000000000024902aa0cf0000a08c0ea0b003b0c0bf600000e0', '0x00000000000000000000000024902aa0cf0000a08c0ea0b003b0c0bf600000e0']",0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffd25f18f9600000000000000000000000000000000000000000000000067298d378d71fd0000000000000000000000000000000000000060357ea279fb13974575468033d1000000000000000000000000000000000000000000000001ec20d95b95dd94690000000000000000000000000000000000000000000000000000000000031604,0x112ae79,0xdf407fcb56d57d85e757a1723f5a12bfea0349f657df2144bb54c15fec255fac,0x64ea6e83,0x3626289fd,0x5af34,0x164,0xeac41df7b7b07885285d56c34bcad104742331876a7f072bed9cc32bad9183cf,0x7b,18001529,1693085315,2023-08-26 21:28:35,0x24902aa0cf0000a08c0ea0b003b0c0bf600000e0,0x24902aa0cf0000a08c0ea0b003b0c0bf600000e0,-12248313962,7433627929687489792,1951349606097074526503085946188753,35461582453294863465,202244
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,"['0xc42079f94a6350d7e6235f29174924f928cc2ac818eb64fed8004e115fbcca67', '0x0000000000000000000000003fc91a3afd70395cd496c647d5a6cc9d4b2b7fad', '0x0000000000000000000000003785ca1128d2efddfec1a87ddb5686b59c7138f8']",0x000000000000000000000000000000000000000000000000000000003b02c484fffffffffffffffffffffffffffffffffffffffffffffffff7ab6bb2a5111d1300000000000000000000000000000000000060357a4d218c8e3d6ca18fa7f275000000000000000000000000000000000000000000000001ec20d95b95dd94690000000000000000000000000000000000000000000000000000000000031604,0x112ae7c,0xf06befb580c150cd9a75e8f14816aec03ec2d703a7121f9161ea7ce3e8e018df,0x64ea6ea7,0x33abe714b,0x3043c,0xa,0xc0c65c679b8ed0fb983ff263acae628df22220217f79a239e8cc793a6933b426,0x1,18001532,1693085351,2023-08-26 21:29:11,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3785ca1128d2efddfec1a87ddb5686b59c7138f8,990037124,-600267710306116333,1951348264980733572589010578567797,35461582453294863465,202244
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,"['0xc42079f94a6350d7e6235f29174924f928cc2ac818eb64fed8004e115fbcca67', '0x0000000000000000000000001111111254eeb25477b68fb85ed929f73a960582', '0x000000000000000000000000add7a1ed12c52af46ed43575328ea21439b3054d']",0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffff691a43200000000000000000000000000000000000000000000000001552b442dfbc17d00000000000000000000000000000000000060357afe83ce0b9f8bec43c9002b000000000000000000000000000000000000000000000001ec20d95b95dd94690000000000000000000000000000000000000000000000000000000000031604,0x112ae7e,0x3c8df35c4cd64d79ff189985098797d65b0167a2bb5555e9eafad8db10fa9e9e,0x64ea6ebf,0x3a261bf52,0x325f7,0xa9,0xb3340bd5ba9a2925d7f4fd813ee05954ce1f27111ec0c26a4b01efc8e994f5ee,0x17,18001534,1693085375,2023-08-26 21:29:35,0x1111111254eeb25477b68fb85ed929f73a960582,0xadd7a1ed12c52af46ed43575328ea21439b3054d,-158227406,96030538887577981,1951348479424603632882599022100523,35461582453294863465,202244
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,"['0xc42079f94a6350d7e6235f29174924f928cc2ac818eb64fed8004e115fbcca67', '0x0000000000000000000000000b8a49d816cc709b6eadb09498030ae3416b66dc', '0x000000000000000000000000a6cc3c2531fdaa6ae1a3ca84c2855806728693e8']",0x000000000000000000000000000000000000000000000000000000049c1dcf69ffffffffffffffffffffffffffffffffffffffffffffffff5968a0312ee39e7e00000000000000000000000000000000000060352455cc0ea757b2165a222af5000000000000000000000000000000000000000000000001ec20d95b95dd94690000000000000000000000000000000000000000000000000000000000031603,0x112ae81,0x154ec736734bc8b3527d5613ac3b92603cde79296b8cc1b5c128c7ff03f9c621,0x64ea6ee3,0x47b1b1e46,0x568b4,0x3d,0x4d8e5acc463421581efe141dd4716f968e30a3d4fd45a2e4c6f9eea4909e6875,0x5,18001537,1693085411,2023-08-26 21:30:11,0x0b8a49d816cc709b6eadb09498030ae3416b66dc,0xa6cc3c2531fdaa6ae1a3ca84c2855806728693e8,19799068521,-12004168673655546242,1951321659746497681482123831290613,35461582453294863465,202243
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,"['0xc42079f94a6350d7e6235f29174924f928cc2ac818eb64fed8004e115fbcca67', '0x000000000000000000000000b2d392abb24e79baf51eec7e2a9955509a42663b', '0x000000000000000000000000b2d392abb24e79baf51eec7e2a9955509a42663b']",0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffe60876d100000000000000000000000000000000000000000000000003ab53aadb6e60510000000000000000000000000000000000006035263e2e46e0869ca802e8b810000000000000000000000000000000000000000000000001ec20d95b95dd94690000000000000000000000000000000000000000000000000000000000031603,0x112ae86,0x0f6d313e0323f21f3c604e47a5b59105c50eb6613824f7e3186f1867ab45562d,0x64ea6f1f,0x7aef40a00,0x4b6d5,0x8,0xfab55b8807327b37d2bae2622512c097c9c313f71ae285f8df7f4c34f23cdfd2,0x1,18001542,1693085471,2023-08-26 21:31:11,0xb2d392abb24e79baf51eec7e2a9955509a42663b,0xb2d392abb24e79baf51eec7e2a9955509a42663b,-435652911,264396996422295633,1951322250166126706899134467061776,35461582453294863465,202243
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,"['0xc42079f94a6350d7e6235f29174924f928cc2ac818eb64fed8004e115fbcca67', '0x0000000000000000000000003fc91a3afd70395cd496c647d5a6cc9d4b2b7fad', '0x000000000000000000000000741c92b3ab24130d51bb5ec2110266e98e393ac4']",0xffffffffffffffffffffffffffffffffffffffffffffffffffffffff207b8a800000000000000000000000000000000000000000000000001f95885ac7894d88000000000000000000000000000000000000603536aa16543f75022348fbb1f8000000000000000000000000000000000000000000000001ec20d95b95dd94690000000000000000000000000000000000000000000000000000000000031603,0x112ae86,0x0f6d313e0323f21f3c604e47a5b59105c50eb6613824f7e3186f1867ab45562d,0x64ea6f1f,0x2e702f029,0x27307,0xe6,0xbda27194980f92335eee5a348157af50d6e38fc3565a9fb14e19a5e0989607df,0x6b,18001542,1693085471,2023-08-26 21:31:11,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x741c92b3ab24130d51bb5ec2110266e98e393ac4,-3750000000,2275875110181752200,1951327332377182219400735824261624,35461582453294863465,202243
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,"['0xc42079f94a6350d7e6235f29174924f928cc2ac818eb64fed8004e115fbcca67', '0x00000000000000000000000068b3465833fb72a70ecdf485e0e4c7bd8665fc45', '0x000000000000000000000000cdd37ada79f589c15bd4f8fd2083dc88e34a2af2']",0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffffaf09c1f00000000000000000000000000000000000000000000000000b70ba5b1411f9800000000000000000000000000000000000060353709420a0b2b72c29468ab6e000000000000000000000000000000000000000000000001ec20d95b95dd94690000000000000000000000000000000000000000000000000000000000031603,0x112ae88,0xf1072806480da07296293ae570206b3cd66ad37fa9a6ca5ce54d6389e79aa1d2,0x64ea6f37,0x33cff5ce6,0x2e6d0,0xb2,0x5933c4bc5265f13294b2f35f76c749b4ae78a9044b752bb0d82e4c256f076d4f,0x53,18001544,1693085495,2023-08-26 21:31:35,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xcdd37ada79f589c15bd4f8fd2083dc88e34a2af2,-84894689,51522727009394584,1951327447431550381275108522634094,35461582453294863465,202243
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,"['0xc42079f94a6350d7e6235f29174924f928cc2ac818eb64fed8004e115fbcca67', '0x0000000000000000000000001111111254eeb25477b68fb85ed929f73a960582', '0x000000000000000000000000add7a1ed12c52af46ed43575328ea21439b3054d']",0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffff78425640000000000000000000000000000000000000000000000000132e4ff86ad96e1000000000000000000000000000000000000603537a8d24b7256ef21b4155647000000000000000000000000000000000000000000000001ec20d95b95dd94690000000000000000000000000000000000000000000000000000000000031603,0x112ae8b,0xd071de34c5d55bb48aadf4aaa0239f46b445308168a2f1441e94f1969834819a,0x64ea6f5b,0x3398052ef,0x2df23,0x1d,0xd8fea3748de5970c27d182cdfa6d70731cd9bc9e73917c4c410329b2f8d3ebaa,0xa,18001547,1693085531,2023-08-26 21:32:11,0x1111111254eeb25477b68fb85ed929f73a960582,0xadd7a1ed12c52af46ed43575328ea21439b3054d,-142334620,86383129000777441,1951327640331982946071525232825927,35461582453294863465,202243
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,"['0xc42079f94a6350d7e6235f29174924f928cc2ac818eb64fed8004e115fbcca67', '0x000000000000000000000000e592427a0aece92de3edee1f18e0157c05861564', '0x0000000000000000000000000bd2af7132ff0f92566db2f4093ca422a093ee4d']",0xffffffffffffffffffffffffffffffffffffffffffffffffffffffff25c67c470000000000000000000000000000000000000000000000001ed61d8d71e0ccd4000000000000000000000000000000000000603547b13458f5ddf35908771a6f000000000000000000000000000000000000000000000001ec20d95b95dd94690000000000000000000000000000000000000000000000000000000000031603,0x112ae8c,0x58c8ec36c85f242ffcefaa524028fb0b25ae6356a8d5c705fe2467250e9b55ee,0x64ea6f67,0x5da51616f,0x36dd8,0x70,0xf63ca6e2d3b4cc3408bff4b352bb9bda5a111fdc97ca3b1ff0e52aa4cff63849,0xd,18001548,1693085543,2023-08-26 21:32:23,0xe592427a0aece92de3edee1f18e0157c05861564,0x0bd2af7132ff0f92566db2f4093ca422a093ee4d,-3661202361,2221995959492070612,1951332602226587845052418191989359,35461582453294863465,202243
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,"['0xc42079f94a6350d7e6235f29174924f928cc2ac818eb64fed8004e115fbcca67', '0x0000000000000000000000001111111254eeb25477b68fb85ed929f73a960582', '0x000000000000000000000000a7ca2c8673bcfa5a26d8ceec2887f2cc2b0db22a']",0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffd3ce1dae000000000000000000000000000000000000000000000000063eb89da4ed000000000000000000000000000000000000000060354af06d3ab9028dfbd62222f7000000000000000000000000000000000000000000000001ec20d95b95dd94690000000000000000000000000000000000000000000000000000000000031603,0x112ae8e,0x5bf50b31d27b604da450716c4b034bb12f479d5ddce636f1b25d166f3cfb5ea8,0x64ea6f7f,0x2e10c7d38,0x3df51,0x139,0x7bc5a1303416531bd63e56c0a13dcf8f04ac859c84bb4049ece11380bcafea06,0x59,18001550,1693085567,2023-08-26 21:32:47,0x1111111254eeb25477b68fb85ed929f73a960582,0xa7ca2c8673bcfa5a26d8ceec2887f2cc2b0db22a,-741466706,450000000000000000,1951333607112561046800507737350903,35461582453294863465,202243
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,"['0xc42079f94a6350d7e6235f29174924f928cc2ac818eb64fed8004e115fbcca67', '0x0000000000000000000000003fc91a3afd70395cd496c647d5a6cc9d4b2b7fad', '0x0000000000000000000000003fc91a3afd70395cd496c647d5a6cc9d4b2b7fad']",0x0000000000000000000000000000000000000000000000000000000002aea540ffffffffffffffffffffffffffffffffffffffffffffffffff9f11da549b382f00000000000000000000000000000000000060354abe012b735d81eb2fc00c8a000000000000000000000000000000000000000000000001ec20d95b95dd94690000000000000000000000000000000000000000000000000000000000031603,0x112ae91,0xdcbb5045aa9199ec67cb93e4dae43f7549dbf6a05074789e33c266ad9d39f9fc,0x64ea6fa3,0x30a038dc6,0x351ed,0x117,0x36cd70185239186821a761d9fada463c1db3f0100bf38e27b141051828d3f5c2,0x68,18001553,1693085603,2023-08-26 21:33:23,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,45000000,-27283443320932305,1951333546155972766327396250946698,35461582453294863465,202243
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,"['0xc42079f94a6350d7e6235f29174924f928cc2ac818eb64fed8004e115fbcca67', '0x0000000000000000000000003fc91a3afd70395cd496c647d5a6cc9d4b2b7fad', '0x000000000000000000000000add7a1ed12c52af46ed43575328ea21439b3054d']",0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffb3d4d1dd0000000000000000000000000000000000000000000000000ac35b7be260f8ad000000000000000000000000000000000000603550569891fcb0f89d815f3d6b000000000000000000000000000000000000000000000001ec20d95b95dd94690000000000000000000000000000000000000000000000000000000000031603,0x112ae92,0x64132aff4196516ba745a21726863020a33d01a3a5b16ffebc2451efb6506dd3,0x64ea6faf,0x372f309ec,0x2fd4f,0xfd,0x6ca9d096157a1d60cd69cbaf0fdb48d03c85032366507d763b72fe2eaba43d7e,0x2b,18001554,1693085615,2023-08-26 21:33:35,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0xadd7a1ed12c52af46ed43575328ea21439b3054d,-1277898275,775564148474968237,1951335278052715256668523740478827,35461582453294863465,202243
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,"['0xc42079f94a6350d7e6235f29174924f928cc2ac818eb64fed8004e115fbcca67', '0x0000000000000000000000003fc91a3afd70395cd496c647d5a6cc9d4b2b7fad', '0x000000000000000000000000aec67ec6661cfc518bc059354226f4e49df26e1a']",0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffed5fa0e000000000000000000000000000000000000000000000000002a1cdd0df2c760b20000000000000000000000000000000000006035663be2612db9dff950f1e8bb000000000000000000000000000000000000000000000001ec20d95b95dd94690000000000000000000000000000000000000000000000000000000000031604,0x112ae92,0x64132aff4196516ba745a21726863020a33d01a3a5b16ffebc2451efb6506dd3,0x64ea6faf,0x2e9dbd2ec,0x25210,0x1ae,0x6722a26855e09d40e3c3f9a54fd1d8754672df404971e2a51b7d3b7f1bfb9334,0x79,18001554,1693085615,2023-08-26 21:33:35,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0xaec67ec6661cfc518bc059354226f4e49df26e1a,-5000000000,3034543300918337714,1951342054430488959266079129069755,35461582453294863465,202244
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,"['0xc42079f94a6350d7e6235f29174924f928cc2ac818eb64fed8004e115fbcca67', '0x0000000000000000000000003fc91a3afd70395cd496c647d5a6cc9d4b2b7fad', '0x0000000000000000000000003fc91a3afd70395cd496c647d5a6cc9d4b2b7fad']",0x000000000000000000000000000000000000000000000000000000003b9aca00fffffffffffffffffffffffffffffffffffffffffffffffff795fa1963b273e0000000000000000000000000000000000000603561db6250ecc326b4d1beed45000000000000000000000000000000000000000000000001ec20d95b95dd94690000000000000000000000000000000000000000000000000000000000031604,0x112ae9c,0x356be63eeaf4e71befa0d717efe518cf8c24604d1c423beadfe0112893197a21,0x64ea7027,0x2f6b68c56,0x34d62,0x80,0x7028594c3f3e9c34afa37dd5eebc36adef9711db456e82a361508c759a989da9,0x2c,18001564,1693085735,2023-08-26 21:35:35,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,1000000000,-606303587857697824,1951340699828808252036342976802117,35461582453294863465,202244
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,"['0xc42079f94a6350d7e6235f29174924f928cc2ac818eb64fed8004e115fbcca67', '0x0000000000000000000000003fc91a3afd70395cd496c647d5a6cc9d4b2b7fad', '0x0000000000000000000000003fc91a3afd70395cd496c647d5a6cc9d4b2b7fad']",0x0000000000000000000000000000000000000000000000000000000035a5e492fffffffffffffffffffffffffffffffffffffffffffffffff86d3e3b2d89353600000000000000000000000000000000000060355deadced18693bc6bbc28ddc000000000000000000000000000000000000000000000001ec20d95b95dd94690000000000000000000000000000000000000000000000000000000000031604,0x112ae9d,0x83d0b42552ce77e3460fdc944b831bcb25e52f6d3d91d89a9630f4cfe46bbbeb,0x64ea7033,0x2d59e79ad,0x39efe,0x166,0xde517dee483cd6dccf8df4a81e1d9d24ae0b13f28d01920397e610aa441e3f1a,0x59,18001565,1693085747,2023-08-26 21:35:47,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,900064402,-545711555954002634,1951339480601665809085657553997276,35461582453294863465,202244
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,"['0xc42079f94a6350d7e6235f29174924f928cc2ac818eb64fed8004e115fbcca67', '0x0000000000000000000000001111111254eeb25477b68fb85ed929f73a960582', '0x0000000000000000000000001111111254eeb25477b68fb85ed929f73a960582']",0x00000000000000000000000000000000000000000000000000000000007a1200ffffffffffffffffffffffffffffffffffffffffffffffffffeec491c3bca14200000000000000000000000000000000000060355de1e625681140840d8bf2a5000000000000000000000000000000000000000000000001ec20d95b95dd94690000000000000000000000000000000000000000000000000000000000031604,0x112ae9d,0x83d0b42552ce77e3460fdc944b831bcb25e52f6d3d91d89a9630f4cfe46bbbeb,0x64ea7033,0x2d2a3892d,0x4ec0f,0x1c2,0x272d94085f75a4758324579aa7289ec4aa96ac6f636260237fefb58575f89744,0x73,18001565,1693085747,2023-08-26 21:35:47,0x1111111254eeb25477b68fb85ed929f73a960582,0x1111111254eeb25477b68fb85ed929f73a960582,8000000,-4850419247570622,1951339469764873488410885774635685,35461582453294863465,202244
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,"['0xc42079f94a6350d7e6235f29174924f928cc2ac818eb64fed8004e115fbcca67', '0x0000000000000000000000003fc91a3afd70395cd496c647d5a6cc9d4b2b7fad', '0x0000000000000000000000004bd347c158217ce1ce00626355597616ad289a77']",0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffbf97c5ec6000000000000000000000000000000000000000000000000919ee412321e64710000000000000000000000000000000000006035a9984ab8428ca5ebbc8bbe7a000000000000000000000000000000000000000000000001ec20d95b95dd94690000000000000000000000000000000000000000000000000000000000031604,0x112aea4,0x84c72f9e11eb407a1202c3ae2316d70d922b0e3de9d4e7f230518dd92aa59583,0x64ea7087,0x3ae4492ce,0x2ce80,0xc,0x7024d1c96705890ed3794f26ba1b1f00ad293697e06adab92c653cd38a6ac7f8,0x3,18001572,1693085831,2023-08-26 21:37:11,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x4bd347c158217ce1ce00626355597616ad289a77,-17289158970,10493074948621231217,1951362901640054875363694441381498,35461582453294863465,202244
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,"['0xc42079f94a6350d7e6235f29174924f928cc2ac818eb64fed8004e115fbcca67', '0x0000000000000000000000003208684f96458c540eb08f6f01b9e9afb2b7d4f0', '0x00000000000000000000000067cea36eeb36ace126a3ca6e21405258130cf33c']",0xffffffffffffffffffffffffffffffffffffffffffffffffffffffff8b2e96500000000000000000000000000000000000000000000000001081f3f2a053c0000000000000000000000000000000000000006035b22d7d3ccfc3976c000903f6000000000000000000000000000000000000000000000001ec20d95b95dd94690000000000000000000000000000000000000000000000000000000000031604,0x112aea9,0xcbb3f20d5f2cb4974b8559808837ef48648bb1b08b6d57725cdcb4db46b3c864,0x64ea70c3,0x2c330b927,0x54933,0x166,0x0aaf7523677cef92098416bfe18cb0478d1f8b2867e5fff6b6e00dad4d50045e,0x75,18001577,1693085891,2023-08-26 21:38:11,0x3208684f96458c540eb08f6f01b9e9afb2b7d4f0,0x67cea36eeb36ace126a3ca6e21405258130cf33c,-1959881136,1189500000000000000,1951365557888644038651144472953846,35461582453294863465,202244
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,"['0xc42079f94a6350d7e6235f29174924f928cc2ac818eb64fed8004e115fbcca67', '0x0000000000000000000000003fc91a3afd70395cd496c647d5a6cc9d4b2b7fad', '0x00000000000000000000000067cea36eeb36ace126a3ca6e21405258130cf33c']",0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffd508d82f30000000000000000000000000000000000000000000000006124fee993bc00000000000000000000000000000000000000006035e4af9cbbc7c419507f5116e4000000000000000000000000000000000000000000000001ec20d95b95dd94690000000000000000000000000000000000000000000000000000000000031604,0x112aeae,0x964375c3269356d95a2f62da043803e50c38cc789aceda8ecf5cd46adcb74a6b,0x64ea70ff,0x29d8a064d,0x3c9af,0x11,0xe492b2a200a81de61bfe9360c8c89c1c680f30edf968666230efaed9ba878977,0x5,18001582,1693085951,2023-08-26 21:39:11,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x67cea36eeb36ace126a3ca6e21405258130cf33c,-11533450509,7000000000000000000,1951381189448227176954759623022308,35461582453294863465,202244
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,"['0xc42079f94a6350d7e6235f29174924f928cc2ac818eb64fed8004e115fbcca67', '0x0000000000000000000000003fc91a3afd70395cd496c647d5a6cc9d4b2b7fad', '0x0000000000000000000000001434ba3759853ee9b390ffb60323ce2eeb37876d']",0xffffffffffffffffffffffffffffffffffffffffffffffffffffffff8315a68000000000000000000000000000000000000000000000000011a6f74fe5fcb1400000000000000000000000000000000000006035eddd27de318ebbb6028e4664000000000000000000000000000000000000000000000001ec20d95b95dd94690000000000000000000000000000000000000000000000000000000000031604,0x112aeae,0x964375c3269356d95a2f62da043803e50c38cc789aceda8ecf5cd46adcb74a6b,0x64ea70ff,0x3a9c2934d,0x39023,0xb9,0xc98bbbd3774ede8128076b536bb2abc2ec35861e35f09f0a11b8cfd64bd60f3e,0x11,18001582,1693085951,2023-08-26 21:39:11,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x1434ba3759853ee9b390ffb60323ce2eeb37876d,-2095733120,1271975867311763776,1951384029872021205219953972495972,35461582453294863465,202244
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,"['0xc42079f94a6350d7e6235f29174924f928cc2ac818eb64fed8004e115fbcca67', '0x0000000000000000000000003fc91a3afd70395cd496c647d5a6cc9d4b2b7fad', '0x0000000000000000000000003fc91a3afd70395cd496c647d5a6cc9d4b2b7fad']",0x000000000000000000000000000000000000000000000000000000000718e6fafffffffffffffffffffffffffffffffffffffffffffffffffeff80fec655d3f80000000000000000000000000000000000006035ed57baa8f8796769c5145c45000000000000000000000000000000000000000000000001ec20d95b95dd94690000000000000000000000000000000000000000000000000000000000031604,0x112aeaf,0x87bf2237165c33f16b7252abdc1dc6172e4fe324c25d17f8acd3435ce2ffbf5f,0x64ea710b,0x2c4b220b4,0x26724,0xa7,0x8ab73a69903bfba5eeb5a25cfadbe9ce4913f14c8ec5679eb2e8340b8c72eabd,0x46,18001583,1693085963,2023-08-26 21:39:23,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,119072506,-72197237277076488,1951383868569167459119054703582277,35461582453294863465,202244
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,"['0xc42079f94a6350d7e6235f29174924f928cc2ac818eb64fed8004e115fbcca67', '0x0000000000000000000000003fc91a3afd70395cd496c647d5a6cc9d4b2b7fad', '0x000000000000000000000000ea01856270d3c7cb7d2d37effb03bc56898c2d9d']",0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffc4e425ca000000000000000000000000000000000000000000000000085a56117ef16ae10000000000000000000000000000000000006035f1af835997986b077ccba0f2000000000000000000000000000000000000000000000001ec20d95b95dd94690000000000000000000000000000000000000000000000000000000000031604,0x112aeb1,0xc3c2b2eb8a815696782a77574c7a934d2ddccb0dfa340b8addd5859748b75db3,0x64ea7123,0x29e3e0102,0x3d42e,0xd6,0xf34f1f73eb443d9df9fc339a0e80af14717370f3c4422107711540e219d732e9,0x4f,18001585,1693085987,2023-08-26 21:39:47,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0xea01856270d3c7cb7d2d37effb03bc56898c2d9d,-991681078,601888133351566049,1951385212633484440390121961529586,35461582453294863465,202244
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,"['0xc42079f94a6350d7e6235f29174924f928cc2ac818eb64fed8004e115fbcca67', '0x000000000000000000000000e4000004000bd8006e00720000d27d1fa000d43e', '0x000000000000000000000000e4000004000bd8006e00720000d27d1fa000d43e']",0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffc513a3220000000000000000000000000000000000000000000000000853a0d22b6d31ec0000000000000000000000000000000000006035f603cf31436edb40168306ab000000000000000000000000000000000000000000000001ec20d95b95dd94690000000000000000000000000000000000000000000000000000000000031604,0x112aeb2,0x6bcd1326fa70575d02cbca02c0e488c0af389e0095b558db60e2922330d93ffc,0x64ea712f,0x441cd64b1,0x478f5,0x35,0x501ebd5d66a458c62a5a155c77666f8b0704e5aa645838fba9066819a41e7e03,0x8,18001586,1693085999,2023-08-26 21:39:59,0xe4000004000bd8006e00720000d27d1fa000d43e,0xe4000004000bd8006e00720000d27d1fa000d43e,-988568798,599999999902560748,1951386552481448491797932381767339,35461582453294863465,202244
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,"['0xc42079f94a6350d7e6235f29174924f928cc2ac818eb64fed8004e115fbcca67', '0x0000000000000000000000003fc91a3afd70395cd496c647d5a6cc9d4b2b7fad', '0x000000000000000000000000e239fd24a571c5c7f0ba655ed1b34654ba4982a3']",0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffff69280f000000000000000000000000000000000000000000000000001550f7dca700000000000000000000000000000000000000006035f60ee46e4cdc923804c628ea000000000000000000000000000000000000000000000001ec20d95b95dd94690000000000000000000000000000000000000000000000000000000000031604,0x112aeb3,0x7faa5480ca0e1287d33818524a265e715b245056758f1494cc3bec7aa263b7da,0x64ea713b,0x28e09b2cb,0x21ace,0x9f,0x3d14aa98255e97d635c6aab0a25a02285bab444838ebeb300858749d5b0cd8c2,0x54,18001587,1693086011,2023-08-26 21:40:11,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0xe239fd24a571c5c7f0ba655ed1b34654ba4982a3,-9885681,6000000000000000,1951386565879928134487906909038826,35461582453294863465,202244
