transactionHash,ae_anomaly,ae_label,ae_reconstruction_error,ae_threshold
0x9d8c832cbb7a8851e1c388f95699905743aebfa2b0805344df6de13c5568f99b,1,normal,0.11892175797095493,5.215185072115547
0xdc6607026225773adbfec94384b9339cada5aa4f7d2752f26f63a9d8da22cd16,-1,anomaly,5.239469132119509,5.215185072115547
0xecd4dd57b380b6dfe9df38e453d61ebe1f6bbdc71ea10bf1f218881cfdc405e2,1,normal,0.16046577311776233,5.215185072115547
0xd4260c417599fc18ff99e9116a157a08be191b5be2f8e1645660016871bfd4bd,-1,anomaly,1076.8590330798784,5.215185072115547
0x013ea455b1165d99dad0b01333f72e27b832f5c5d24108b39bb919bb0b00bbcb,1,normal,1.065086417190796,5.215185072115547
0x1790be2ccf75ca200209611a03e3d838ba2f446eeee1a70b26f0cd731407e476,1,normal,0.8744104726538591,5.215185072115547
0x083a48ca9ba126e4d8976028b845d779c5e26514ff0a9b23805bca782fb3588d,1,normal,0.2500196444753186,5.215185072115547
0x12331e4e40b86c6b2fffbae7cfbc2631f81a4efa41080dc7598669d215e54039,1,normal,0.2564746408982625,5.215185072115547
0x92febe6cfdbd2b1726e1498cbf45f498077dfa839632c7fd95263451bd016b6b,1,normal,0.3388903183223266,5.215185072115547
0x7e00e6f2cd865d3a4770fe537b2e2564d82be60654fae710d0611887e4e08b70,1,normal,0.1502147516383845,5.215185072115547
0x5b82e3f1e9c3164de492c0f813e91052827d74485e74720f7e4d7239ddc28437,1,normal,0.781287076255535,5.215185072115547
0xb206f297b52330a813b215aa19a44372a2f8c0c89953a2e12ffaa88559ac471e,1,normal,0.17738525565796787,5.215185072115547
0xfa6e3e6db6a56d9f0b0338dc5a2917d5906f4246c5dc920d08deb8a73fd66abb,1,normal,0.14343406001592335,5.215185072115547
0x6140fecf7b012452f9f34080d1e7fde9f6f0734527b6a3cb754507ffc253ab7f,1,normal,0.22309797210400886,5.215185072115547
0x24188bbca2408c8c1212b141df0f42e6a7d9138cab7cd28a01cc7c0cd8b4fcd7,1,normal,0.20560855392428903,5.215185072115547
0xd7bb9cdd6b9982d379f4db2e2b9e746ae0ee665f64a24ec733c97526971fc63c,1,normal,0.16382030820238688,5.215185072115547
0xeece3147671f513da174e9d22025322ef2c57729c015e41986f8611be0dd4426,1,normal,0.1391592359759093,5.215185072115547
0xaeae31f0acd0a29b5b979180131c7363b50181eda9db81a1d6e14cd09e224437,1,normal,0.9217455084678919,5.215185072115547
0xc13e6d4d6ab6e2e8612e40e0bb3792be8e6c6e74104be8259f835c2b0a878e12,1,normal,0.23528436857125426,5.215185072115547
0x91302fe70b73b14f267217f3983cd838f0b2cc53d174c7fa4860366d5bedb1ea,1,normal,0.19640645251445205,5.215185072115547
0x0ca682ec07f145d8a93e1a0cf7caa1bdf4e0c91b53703cace3089313c3f03efb,1,normal,0.1005642147189616,5.215185072115547
0xff65101ea5c2b1ff19adf971d9d096316b6b0883688d6761b4cf266522d8d092,1,normal,0.10987233918532457,5.215185072115547
0xbc0f7a58d0b427500088819ba00623f2ab006d75d85dc71d2e43ef41015265e8,1,normal,0.17295299015625837,5.215185072115547
0x9e5d8a87e1a4fa03fd57941a49f973bd7b1d729f7f7280405bd147cc1e97ab19,1,normal,0.11610773938385376,5.215185072115547
0xe1fa25dd764516d75611423b30c39b65b81f2750fb1df6f2b21d6920a0fb7c6f,1,normal,0.1170894278668909,5.215185072115547
0x7bc8841b5872fb25e3316186f735de04f9f59431ace8c13302d9eaa197eb2997,1,normal,0.1967916280384454,5.215185072115547
0x49c1db1605c4d6613fbf7dabe7e31b6b8efc7b77cb43e94e3a87ec986c4910f9,1,normal,0.2289179069570256,5.215185072115547
0x68e34e7d70c45982c2834a5d885c9d1140682392be9e4902a0e7912247f7fe1e,1,normal,0.11840608951461509,5.215185072115547
0x34408622c258481ddd52c8f28efbe33c66f93a806c5a8644e8eae5f451fe3e20,1,normal,0.16538364567933575,5.215185072115547
0x43df448ccfcc6b06e8bfaefc794c0dae19b92318f02d002be3706a23374e034d,1,normal,0.12696132104603486,5.215185072115547
0x3c197e62f27275dfb8ab4bcce738822cfc641e151ed508b23f67486f9e8b4f99,1,normal,0.6243130573358469,5.215185072115547
0x0c8f2007c8d2d8a02ed84712678dbd1c2ece9242f5addfa35a9fe6c72d552f26,1,normal,0.09892090813626062,5.215185072115547
0x290014cb8383aeeadcc6e0759373aef0744369e02cc2acf9f089c4d406ebdcf8,1,normal,0.20490010049164517,5.215185072115547
0x4dee34a52f9804131ff7a5e6f8954b778d74c0a8a6436aa89b88c607a4bcf9ec,1,normal,0.13309854460510337,5.215185072115547
0x7af97df7ec434ae669ba3aa07a966c28bf0488bd4e1ace3189b36cbc2294789e,1,normal,0.4173692478911533,5.215185072115547
0x298fe60f4264d01d0f533c8bdb4ec5674a30a62ebc7984fc034743032750a0d4,1,normal,0.4080322979159922,5.215185072115547
0xecca5a350170ab0b01d3e4b7911d5d9ed48639405b950a0545abbd6e3846034d,1,normal,0.15281997625583887,5.215185072115547
0x2bbfaf21194ee76c04beceb33f3852867b0475758372d526e8703930c0740619,-1,anomaly,84.71116812175619,5.215185072115547
0x52dc5d94a1ab6220188f0598ce9bfab931c576161cd18e5bd894d031836d8fc0,1,normal,0.2670247386173337,5.215185072115547
0x08d3669a760d32064e65a3f1285eb99925790334a6916fa1ba39bb1e6310b7bb,1,normal,2.2639423275375696,5.215185072115547
0x1e743a084db41ed1ebd01aef20c9c510dce2c19cbcfe8ceaa7a43b025a4dd706,1,normal,0.0556397420735261,5.215185072115547
0x92b8f4be0af6afc20fe45da0b045375e519189671547e2525632c2da4793ea35,1,normal,0.05443997058753528,5.215185072115547
0xa1321c393e08098b1f734efad4dd5119cb5ea18f99972d7d68cfc9e95e649db2,1,normal,0.22368089402167768,5.215185072115547
0xe2decb515dac4fee08d709e9d210d2d3266cd8287a7d87914c59d22c38899d3f,1,normal,0.22798506319385425,5.215185072115547
0xbca2e8e9d049359b4ccde9247bca001a470ae6d1917c32c0185ec0a74cb50857,1,normal,0.12948294221005022,5.215185072115547
0x4c1ad11247d0e349a0d7c286ec7a5c940fd7f373d8e4711b468945b7c9264a85,1,normal,0.30924087582105136,5.215185072115547
0xea60eebeb797fdd66cd743d43380ff29b81139839efac8001ac71f4728ad6f45,1,normal,0.09547710329935695,5.215185072115547
0x3e97f96f98eedf25c52fba6001a8b5c5fbfd116abe6e6752a1e3a7f8d66431f7,1,normal,0.0637381349405391,5.215185072115547
0xe43ecf9ba9b6f4035dfe37a886b785dbd4d9370a0e5ede5b85e3add799985b60,1,normal,0.11499790575414474,5.215185072115547
0xd6da5e612a56f76cc354c53c02960d9c8768fcc4ec266aaa55c9eaf7adbf18d8,1,normal,0.14990231593172224,5.215185072115547
0xc0bfeb49f2669e164397ca6ac17ef81d5e5e4a74c3c4318e6e8ba4c0b027788f,1,normal,0.2519440709507549,5.215185072115547
0x289ceea3ebd1eb947ac023fb44e72eff9e8d7f08ff70ea93d5d01f7457df2e76,1,normal,4.920323406571302,5.215185072115547
0x588f1fcac2c63f3307511ea61999579311555d9418df9c96c09104191a0afc55,1,normal,0.04165275979060451,5.215185072115547
0xd2bb09b8c642453e2035d98f992edd57e60a9bfcb4fb1961a735de16a84c46c0,1,normal,0.08081624339685142,5.215185072115547
0x5bb742dcc503b711c0a9eae17fa8fdd9e9c2c0dacad2622c107b342f845bbb54,1,normal,0.03597882737896788,5.215185072115547
0x43550b810ecc5a2e6f1990b1e1dc91d7368221446549468a41d5991add33361c,1,normal,0.05777587964463412,5.215185072115547
0x75bf05ac67ae0877269f028112a24c2031a6a2719795c8477e67bf24ca027958,1,normal,1.0321251440754142,5.215185072115547
