transactionHash,isolation_forest_anomaly,isolation_score
0xd25a7b982ef966acb950836e4125f999c50da40cdfd01f321f83212a81d892c3,1,-0.18975041228966455
0x430e55d85d9c7758148e5c3b25bb07feb9da3c89535ad22e9967adfb030cac4a,1,-0.19439071612804315
0x30217ac6429b1b1e665bde95e02f99596e6bf383d6867ef3e05ad1acc865082c,1,-0.17187024411104523
0xfdb385ae6b9cd89d014f9f44c15cd70675b865ad3dc0b59cde325d1ef52cb037,1,-0.19003317560888972
0x4f36763673f5d0240493dd5f77d0e80a777cb08a97829adce1277809236e5a61,1,-0.1859174312281996
0x4eb024f4ee7f4f8c5953bdc06d94d0817410c4a1d246dca975fe60b1184298c4,1,-0.1200693833176314
0xef09b8925d5bae753d3b68981fedd3135b51ac83ff505e4d864be63e49c9594a,1,-0.19409332023124248
0x20c651eb2f9e57006208c63f44d088294c0b3f11ae3a60138ce1cc797bea623f,1,-0.13050794592972087
0xf115a5c83759a75493bc5d5c79ca0f94761defbc11d5a547daca6107650374ea,1,-0.1918189253774208
0xfbb762344498e18aaed9824b26f68c52e3d77e7e1388339e3872ea04318bcb2d,1,-0.1910983310594352
0xf9c9090193ae899d402800c07ccb78f3f4b9da340cf7c35fb4cddf44c4db58df,1,-0.1925959454059934
0x6d76c3f1f70e187d6e0c98a83d46741da6af39774043eacb58cbbf27d611376a,1,-0.19789584127259507
0x79cbbb7f8fc32831b685163d4872292186493a323c58f05ee2a98420049b60ed,1,-0.1966415113506853
0xa83b4348ff50a5d1e4926fc050c23ce222e3b2c028fb91894a7ef8cd5b808042,1,-0.19613612040705902
0x8e0ac25725ad17ce93f2601ff0a16e2d2221a6c7f343a6da713924ab9e75e90e,1,-0.1908162806677775
0x643bd2090c361ac88b72db24df304c71be93e11d2b67621ef3b815b1b79e3f1f,1,-0.1713937233420011
0xfb48e78dcb4e33068e3bff68f589abf4ec6a0092dce7380312f2c6d3466c7a5a,1,-0.18368565371889212
0x73c0686e56cfaacc49f970cd953e39624c70d17ef05d5027ed5864d3a73292bc,1,-0.1770781590318538
0x824c3fb03d7771fa43aec59649d6906744de8ba19f997c75b92eb015fc90b504,1,-0.18354226376496358
0xeab02808cf71d969ff9565cdba8cfff91fcb24a57a50ce3f8ec4baba01de8caf,1,-0.19620503173079912
0xeab02808cf71d969ff9565cdba8cfff91fcb24a57a50ce3f8ec4baba01de8caf,1,-0.19617514185812912
0x519850116444f181eb7c690ea77098121d09f5bca1050f1ff75d2c027834c24c,1,-0.19450422792710137
0x483207a8d98b1175215ef5a036d440e99fdd106a874c35cc51cd42b64b6e5e01,1,-0.03545086546999621
0xa3b3101a6cc12116ad470b442d1ac527650e2a1d988fcc750d73d27ab9ffa1a1,1,-0.19784804305970932
0x53d9a98fb44996a4abf43b2af900454aad46b063756164bb56b6bf887940366e,1,-0.19886344182936977
0x3e31d800928e65c5d65395ad968fdaedf77d70005ff272b2f339d26bc4bdf1a2,1,-0.19786332481355468
0x3df021a06fa84405141feb7162cca59543052fd283bf94c17863b0dc3a9645e3,1,-0.19716619352181453
0x3d2dcb828d51906ca69e41a63bcf00e7afb9ccee3b20f1f15a30bc1aa3d2d5b2,1,-0.19671546936963324
0x53f711ffd3a4a07c2180c720331f8b30c9ec9eb206a6ed08d03cad4d51b59f23,1,-0.20002163219251756
0xc0d56fb8e2ce964076bcb5271480547e74258e773b6ecdf07479b23257a380b0,1,-0.1713881742438339
0xc5ad543d738b00f2e31b1c59d8fa500bdd7a16b31e7c2c7048605c261e37cff9,1,-0.19637664916053643
0x1669595c6e7713668ef4d0ed749aaac7437bd3291a8033fcd45f04e308590ff0,1,-0.18666867246396007
0x6c8ab7cd3b8381a14ed78f41c09673df6d7e2e3cb7b6e3d6a7c471364f267d4d,1,-0.19278911039138535
0x6d0d9042aaa664ccb70e8a58566dcc0a24c0870c450504d89c060777c82a1991,1,-0.19796583815495233
0x5e16f3586738973b8f6ac8ff729a1ec0c09e96aedb8b9374599bcf60709e21f1,1,-0.18993429645728704
0x9998fb520244ef7b7f30dc954f67817fd2b3fa78f3f2214ca745e4b3011c8020,1,-0.1980149001073827
0xff8dba9a6d05438f9e1e3d85be49998f086758b08b8a504041fd29b5238224d4,1,-0.19770953403252067
0xc8f7e426c02a74a9065a7c0e64203bc6dc45a10740e65301fa902bee9415134c,1,-0.19040830363082162
0xb59ddef6c9ac5772f0f50b39bd2e833a01b8ee3926c13bbe3daea5c7b626d052,1,-0.19567173044192177
0x35892b1902764df35bf2c943cac71940e5ed677e2a1b5b23b82f5beaf13160d5,1,-0.029741323186136537
0x719c45ddb867e3b03dd0eed344b0183697caceb438706e7904d85ff693c6c64d,1,-0.13817487277443058
0xaf84a63eebee778e7a05ae701eefe43733942400bd49203bf41683b12c76e127,-1,0.007980895100690666
0x3eb8e761714878ea14b52e64b29179d118c34f5963f9aec9d35b46993ba023ae,1,-0.19321197302381848
0xc4d2bfb49e7f6be8627173ac8293ba5608c3ba624d7b4b7da04613e868765df8,1,-0.16629928453573095
0x7ad220cb883fd5dc8cc1d8f9403250ecfc0425479c13b9f22b0f9bd577fa4181,1,-0.18971273110609005
0xc4ad27d3240202137c522f14c7cd789ee1838dc0387aaf3315f28d4fabbb8ef1,1,-0.1850744523869447
0xb07752a89cd80e64b57bc7146428b82b5a818b5a4760709a23f5c2b6ba467b04,1,-0.1955881910732637
0xb4c7299ce14d401f3bf51411ca27117fdefe37d3c39fde64cae9478d9f9f362f,1,-0.1978614238723388
0x66c60b765e6450d42d5727df8a6568d381548a35c967ff83d6287be7e387212d,1,-0.19786030975533525
0xed1970b92bb936aa480e54fd66c13de5b3a3fa959be09ce28ee7d0115a5034a7,1,-0.19767736733840963
0xb76444400a44e3cf5924b5d31df377d9770d826a9e760c0d7d57ca3854c18f29,1,-0.2023075157195684
0xc4da74d14d26ae18296d620be0f6dc22a4c5356a64e12ecb429313cc5ca534fd,1,-0.19893959530006117
0x0137e54191cf673bda985acdcb5f6e262cc61eb27baefa75f5f2bfa6cf706839,1,-0.19769746656727744
0x101c6d031b0a0ae01f916101ddc08b640a35bb66b8129c0b904c4c5165cff0d5,1,-0.18870303459107168
0xa033b3942b2f312f60b4449d59782527491eefa64eb6b67dfe0ebfddaded3642,1,-0.19585911636151399
0x8bdfe11780948b6815aa4dadd2a0e83155502b95addd27d3120d4b42e7817703,1,-0.1974461663956681
0x237ed45e4edd8e6cc6667d86e479ec877252c8383b1756e5264b34a033d0b0fb,1,-0.19679643615436782
0x927955673b83745abb508b12ca993d42234ada9943a29257e038828da2469580,1,-0.200681993219605
0x70988386646e4207998e0c9a21ba140bbd98078e858a3f30494879a02aee8cc0,1,-0.15776866866386596
0x9a15d4498fabf4ab84edafc379c1275af78f7f04f6aa90e9abff40cdc8b5d36b,1,-0.19403023905233496
0xe478325c98a156a7e2c34a2c46a6ad990777ddd0a12fee3559c143af1b6dad8b,1,-0.19656623346702223
0x227e3a0d7fd5032138dfac83c29753ee03cae6dc68f8479f26739dca341493f3,1,-0.07936655267950848
0x993ef0bb07b913d9ab75617519410c9c610e780f473d03a36de70270a1dabcb6,1,-0.19540981198316404
0xfda3bc6dfc79e65bb5adc5bf3855d2b250894eabbb6de73ad175e78bc47b85e6,1,-0.19274113283519112
0x918070166aceec413786f37f05004cee02ae71edce122b92dd53d95bd8b4f504,1,-0.19298795055631035
0x463021300160ce2ef93090b2c1689bb905f8e16fae958af48c5e15c926dc50ce,1,-0.19187533550288266
0x2e195cd152833114bbdf0d882b9c9be7649f0ff40e9d4c65c9e5b20d3169f3b1,1,-0.19041530355067077
0x9333089d235f079e3735d0dc0f1a1038c44c394c54343a7ca6a6f4cf3860fd15,1,-0.1841655164527588
0xa5f96ef97dce0c451ddf317e61321492b14273b24a5b04c95302dd1bff4bb731,1,-0.19160652179062537
0x28703cc1024f9fa467e7e5b9d25225695035a29d7dbeb79524a00cad9f2a7ad5,-1,0.0070438468414147914
0x2cf6b07ecdc2fd5494584b9d6404f72dd4c0ff6be25f33f74126442268690a8e,1,-0.19326089935334734
0x73f2f5614c89f33997c82d4df358a83aeca505a6b63aea22e173203d2e09db82,1,-0.19288861826496784
0x0e6c11161cb54fa2fd57a813ac822f03c045766518070ca34df626c3b7a52e7b,1,-0.18658612032097738
0x869b7d4d71e879c35fbaa7dbe45a381f6d7651b63f7c50d1a334043394234947,1,-0.19524015506390469
0x776476e1b00b15e00a1ae3d8d8d2829eaf94c4e972ff16048a523ae735ad1405,1,-0.17459715638413176
0xf7648f3f6b2ad7de5bf8f9e601024982775936606e7e145450a275464db128cd,1,-0.196833411076053
0xc6af191c26178b861c99c0d318081505cb4109c4161318e4890efc07aa357af9,1,-0.034226549152095775
0x5f2b54ea3698d3cf123e2ab46790fd68be8b8279945a7dd02fe5d8d6e66cf14e,1,-0.18606511160109523
0x8c9aa4516df615b5ef5455e17edc85feced359dd3cd4ca6a5ca86b27e789ad57,1,-0.19353983358240756
0x5556d03c9f1a78e76d4f24d907d750fc408fa1f13af9c3dd61154305be33f4bc,1,-0.18195225416121208
0x86de3817b5e834204ff21a6b88e9a090df8c4d5e33aa5af44faeab0f1eefe5d0,1,-0.19389983024217922
0x405dd20eeeccb421bb2bcf99bf62cba0149f3fc7ebd334dd1508d74d3df2c64d,1,-0.10849161302846833
0xe801783e81385a65bf18b565369294887c6af961edfa7a61c439051c52b6c8ab,1,-0.19151207591204922
0x70e89b9ad87bb7bc61d903c2034659c4258d69019cbf813d877101f53b5afe47,1,-0.1953082710171034
0xbfbb411d5f4dd3ee0d6cf17555da9a4a9d4a41513580422f3d8d6e00baac82e9,1,-0.18892352288350694
0xc681a13bbc2912c54fcddf191fb6a3a4248e4cdc4ac83f6862f1067866a9ab7d,1,-0.19326880639046573
0x60c15f4dab5254a9c80715c4313da8169933073953d10a99f373155a2a976688,1,-0.15237030168946086
0x3ac2b02651ecd8a4339380a0445e8e96c1542bb8725f90fdf832a4b980cac2f1,1,-0.16904396953472206
0xfd1d8dc9d09fd543819d941910d863295c311aeadedeb490c76850e22e318dde,1,-0.17790293768307808
0xabce35f63de1c89f7141c0bce4876a2e761b01f2d183d63a8081ab848bdbc276,1,-0.13782230262854595
0x4d2f264d24f0e6de951fb574d5b93f75d0f60096f8fa90a17a5186cfd3458ed8,1,-0.1956839210392219
0x850d89bb38efb67caa420389628d9c27374b1195553ef8e13b8157328c824cb4,1,-0.19168859922080256
0xcfee4956ff084223061f9bd99d9cce3128bd9edd854bfa6684c1330bdc507d06,1,-0.1918399686010165
0xae9c33710a0d3fe21ba6923d8676dd6e02d659ee0aa2a164ac6937efe0b6b772,-1,0.05609822826361843
0x0ec7bcbffada6a9afa1e31ade392114b64e66b4e8fb7fa8c3c1feb8bbe6d295f,1,-0.179939356682421
0x6e7bcf7cf84fbe9522d8cb3c74d3e1b5e67f6d1b8c15ee407baa62d5c8d32451,1,-0.06824561285899372
0x4728d4ce16b69512ea7afc031b96f6fb0934b8a48f3f10f04cd84a2c3829204f,-1,0.0341946811075825
0x9d704ec5f8d123669dd361f45ea96b0a1eafee530c5a4cafe3c1d28be6b2becb,1,-0.17963176887483429
0x9fad3a3d6452586cc6f0b6e06971ae0f5ccd5a3d91aee8465c9a43bf4d95b41c,-1,0.07285294294739142
0x5315bf7123188cd731d125bf611af055038fc8787424eb1db30a20bdf321f7c9,1,-0.14867967186447362
0x06c237998c27eef2c92d99727704226233f32b3419db2d43771aa27fefff89d5,1,-0.17192652822696297
0xc7873d18dd842e79211f382e5a1175955190f7078a1a97fb4dffa412cdf29886,1,-0.14954741492640955
0x45262224f16e3e8577f64bbc1b6ee5b14c1a9251a2b3e82f0367367aa4ccd8ab,1,-0.16986412394668482
0x0c96401cac4277286edec6ae596f4f284f26c9c61f229650f21b3d64cfdd617a,1,-0.16147312632630717
0x75a968f9202ecc54911859a1db94a10c71fe766c9c414ca698f0f25e21c960b3,1,-0.17643671353093537
0xaeb2134cecee0c0a2f4f8cacc7e31f74361c35d53270f2ad1c92e0bf9bf9c1a5,1,-0.17421588025364387
0x0165de463fba57fbbaa589a72395d39f6640f1c7dc1525802ae01dc9516e1932,1,-0.17907371689254414
0x4349147edc5e29574216737bf4780cba2d92abc61ba12ade67f3d775d198cfe7,1,-0.1571997766519893
0xb4f6d752a4cb1e9c0dc74b4053b9edfe073dd657f81828a44277b49af6f8dda2,1,-0.17748270391918775
0xad8bd7f517e3b0f47c3d585c3f42cb7673d88689126ed0bdaad7e268bccd90c3,1,-0.16867151996982543
0x7ca810a035b7fde5cd3d530aa905b029b8f940fa91163af3cc6bcfc05ec80921,1,-0.17632224889206516
0x3e4c2087c24bb816dd2f054969c150b36cc9f23ea72bd09a2c674ed58a00e02f,1,-0.17737195678327528
0x36fca7564cff1f80aa1b0c7bc2d920466af4484e36c62094dea071ab1c91c439,1,-0.17938586821315589
0x29dbe94db6a0ab3b71b737ae4faa54a08e982ec9bac1906206b592abf688f511,1,-0.17476749178559248
0x8c0044e58640ae0937901b5d1b6828828b81401c2cbc592326526ebff68ada31,1,-0.1778499062620293
0x2b95c02dfee4449b584e99bfd5fd68825f9e1d047f828116f2fffacd93b33e37,1,-0.17811605995174506
0x91780f5d2cee330b22f31ab46cacac76e9fee46773ed53177fe5d84341f6aed1,1,-0.17725299430895658
0xb3bb2f3f8d8b255631c951aa9dfdc7095a2597141f4c018d072aaea1a647e035,1,-0.1754124680535587
0x247ad2b7aef2fcb9f1e2cc7380789d190384321150733874f3eaa4140475cf5f,1,-0.08244529617419377
0x3b9878a1557948dfaa47e2c491b06a76859669d2030bacffd451b492619f477f,1,-0.17721222079485488
0xa0167e3113b5a49ca54d6b9d7e24a9a3078e50ed1cff63b212621a85dcd9d656,1,-0.10538353364403602
0x29ae2a85cfcfebe8176471e657ec16d17dd1110af87a9ed30d0427304594f4a8,1,-0.18224738526867895
0x26f11682a8f9c9ac0249195474b67af56818cf588851eda38e5346f7dbbe8cd9,-1,0.02509140367132301
0xd445b92429db4020a6b2a16e82397bec333735750ed4b7f57d0dc81c2237777d,1,-0.041420213222570945
0x8e0ac083a73594eb1eea052342b6a55231b173e1f48d543dfc19ecff6fffba5a,-1,0.08480100729276863
0x922700d60edc5b51687139405296aee2e7a7d77bcd1c44b2f4593ceb55e49495,1,-0.14860069221593403
0x6649a4046761c417e3f56fa74826f21721742c732b6913bc5eff09e894701cec,1,-0.17115971677159358
0x1d7658d61fa6b98b36767e048cc6c6a45f403c6a58c0faba3c0365978639f07c,1,-0.17222191966181027
0x968aef92fa8bb47daa6594bfb4b101e158c07804e63489de979066b46cdb29fc,-1,0.006419003768207587
0x85cc85d0dff946c243df5a8d9b661b8f13a5d35cc0af103e21a9b626e11e5cf0,1,-0.06552835501716348
0xeac41df7b7b07885285d56c34bcad104742331876a7f072bed9cc32bad9183cf,1,-0.1393170738973294
0xc0c65c679b8ed0fb983ff263acae628df22220217f79a239e8cc793a6933b426,1,-0.1869102922292727
0xb3340bd5ba9a2925d7f4fd813ee05954ce1f27111ec0c26a4b01efc8e994f5ee,1,-0.1860743910005847
0x4d8e5acc463421581efe141dd4716f968e30a3d4fd45a2e4c6f9eea4909e6875,1,-0.11873622569962727
0xfab55b8807327b37d2bae2622512c097c9c313f71ae285f8df7f4c34f23cdfd2,1,-0.12773023790926902
0xbda27194980f92335eee5a348157af50d6e38fc3565a9fb14e19a5e0989607df,1,-0.18051037232446576
0x5933c4bc5265f13294b2f35f76c749b4ae78a9044b752bb0d82e4c256f076d4f,1,-0.18861176411977026
0xd8fea3748de5970c27d182cdfa6d70731cd9bc9e73917c4c410329b2f8d3ebaa,1,-0.18861176411977026
0xf63ca6e2d3b4cc3408bff4b352bb9bda5a111fdc97ca3b1ff0e52aa4cff63849,1,-0.1548309001914191
0x7bc5a1303416531bd63e56c0a13dcf8f04ac859c84bb4049ece11380bcafea06,1,-0.18586981866448826
0x36cd70185239186821a761d9fada463c1db3f0100bf38e27b141051828d3f5c2,1,-0.18850036440166779
0x6ca9d096157a1d60cd69cbaf0fdb48d03c85032366507d763b72fe2eaba43d7e,1,-0.1889680976790422
0x6722a26855e09d40e3c3f9a54fd1d8754672df404971e2a51b7d3b7f1bfb9334,1,-0.1741881519935754
0x7028594c3f3e9c34afa37dd5eebc36adef9711db456e82a361508c759a989da9,1,-0.18712266522949073
0xde517dee483cd6dccf8df4a81e1d9d24ae0b13f28d01920397e610aa441e3f1a,1,-0.18770916616009792
0x272d94085f75a4758324579aa7289ec4aa96ac6f636260237fefb58575f89744,1,-0.1744718689677935
0x7024d1c96705890ed3794f26ba1b1f00ad293697e06adab92c653cd38a6ac7f8,1,-0.15217727919011825
0x0aaf7523677cef92098416bfe18cb0478d1f8b2867e5fff6b6e00dad4d50045e,1,-0.16779394081926446
0xe492b2a200a81de61bfe9360c8c89c1c680f30edf968666230efaed9ba878977,1,-0.16417095481745592
0xc98bbbd3774ede8128076b536bb2abc2ec35861e35f09f0a11b8cfd64bd60f3e,1,-0.1829172676620538
0x8ab73a69903bfba5eeb5a25cfadbe9ce4913f14c8ec5679eb2e8340b8c72eabd,1,-0.1820377641621967
0xf34f1f73eb443d9df9fc339a0e80af14717370f3c4422107711540e219d732e9,1,-0.18500205336773096
0x501ebd5d66a458c62a5a155c77666f8b0704e5aa645838fba9066819a41e7e03,1,-0.17185302312328515
0x3d14aa98255e97d635c6aab0a25a02285bab444838ebeb300858749d5b0cd8c2,1,-0.17885536948164282
0x16d8fa483ded5780adfd37f5cd836d0030277819883eefd9fd5702d484280ead,1,-0.18693366349175838
0xa3aa44567002d042060fe2c529b26e3648ef2503fd3fbdf16923fb2e5856e8ea,1,-0.18633991675878853
0x45b8b284e2e8e07e42f7fd84c5d8aab7f01536871cc440fb4e2490511fb9a6b6,-1,0.06574010615618098
0xb2c25e00f89ecf612b9058cc0bfdc750e759eabdbbd6eca0ef58639ab14f6aa4,1,-0.17457421387620892
0x7d0c03d396ea8bfb6ebc5a4da673f9af0f73c051d5ab9b1d2f3d8243782be0ab,1,-0.17877145072383338
0x6176490b1d89d700a48283629b2d6a019f9fd0cb7d7c53fc8f045cbe68d331d7,1,-0.18917967025849353
0x143822a7744c405849305afeb3168aa53831e939fce07e62af3220489e9bfe0b,1,-0.17905138179154018
0x858c11f1cd02fd515b611d1ab0bf318a776abd47b46609b041985747a4cdf7ce,1,-0.18055256942151426
0x5abc3280793b6127aec9b952e6da069192f256700392d1c391974a7200726e2e,1,-0.1873930066642177
0x931ed88972ef02a21e5cb14061cb3acea348dcce2e23beda09c9eafd5974b808,1,-0.18068322167558049
0x5f2853cdcca91bb3037095370e2ad3de13561e4eedf0b8649fbb4d44ba58d524,1,-0.17579693841784388
0x163514bcf4cb8f0fbfaaa43740d26bea4eba7cad19ac52387340e1c413d5434b,1,-0.18730424032363063
0x985b2354657c3db4e7c6000f2ca605454af2ef4b57ed47897e94d636d042b375,1,-0.13458932975873705
0x2782d6daf94936959ca1d6b63f3027fd32aff787ae467a1d2bd328b3ce53a853,1,-0.16018606941953367
0x57ac81535ac3a6b35bb36117312f1ddb820a49b34edd39edfeb96e1964811644,1,-0.15841075847259728
0x1c463af45809653f443eb3fe58a7ac61b1793771e21affb2ee6a904055b99466,1,-0.16803180522906358
0x33a360dcc0c637fa3c01a007455090a0353e96cd691d209330e4f79f5dbcfabc,1,-0.18431085860487012
0x1425e7cf302a5df53cd98d851a591edb9138864ddcda5145947cebe1423bf2a5,1,-0.17756229255656053
0x39353985c794ce3bc899dd8184b8420c4b3425c5c42d6ba8effba5db76485ff4,1,-0.16508358225344028
0x49ea1e4a714e6b3e4f803650ee01d38117941cadb184e70bf827225135a0d362,1,-0.18110696628585565
0x65f7154eb2709879175505360cf75d2d51f511bbbc99c0b508cee2051218b18b,1,-0.18858140686701969
0xa4ed6cf049eddfcaf46c216a991479057ebe6efd619ac8d5be7b70617761fb77,1,-0.18671634122948477
0xd66a429dfd8dab3faff7ca75f86cd38920a91426bd29cd8194bb8c557cc0d164,1,-0.15210699808770867
0x96dad852425430ea774c5bc7c105082b73d73e4ecc67fbfefff3d251381217a0,1,-0.18639174654379814
0x9f1a32e1e96fb2db735805e18defade5d5edf0854fb4cf3a800e4bb7a50c8dfe,1,-0.18316699141056952
0x95b71233ecef03d66e33f47e65f38572a3b9ed19b8e90b869d38d9933738e63c,1,-0.16830263970992304
0x2eaea6023dc22659c5064ea379650c5467796d6aeba8c4f77c0a51b6e42c3df5,1,-0.18606035285077838
0x5215c9440d16f1c83b323ea21265752839969977de8ee8a309e686e126eff776,1,-0.18569941081841912
0x2873cdb391205b06d6da93446007c3761b24e6e8e1b5ec355037faba55200b3d,1,-0.18138911545391884
0x912587d1a4f4f08d1a70cd942fb246517f1c32ecd09050642ff9a2e97c19c3b8,1,-0.15860916291308302
0xd7400df32a8959eece10b867766b87bd301758bc43ce23f89dcf14bc2961d7a5,1,-0.18700999811879954
0x05f604a12b377e7db584ef6f62ac9e59a1a5a22667815039c363b97d7cd4e192,1,-0.17415857961012066
0xb39e954c9dd3477f2882a4fab7015d1ca5a248fc7a284ba3dfce499012e9ea94,1,-0.18883189471557077
0x06b602ba45f7a4272080bea64df2aa72d6c1230ac433fef6ab55c055abde8023,1,-0.14336752504114175
0x3b23a728e7e07cd433034946322f6f35fe2b7d00c7c185717bc34c1d4ce477c9,1,-0.18373565126630242
0x962a48e9e8f0afddd08fb1b2ce44e2864a74f65e9ce54f043a9a336df0287fa1,1,-0.18001959686982033
0x04a6c54fc1002afb8b7290e424246e965cc8c776ecc8ac9cc7732ff46dd986c3,1,-0.17327360258208901
0x07896eb1c549c4722d1db4322c02dbc2eb5e4c20c0690c7f1bbc679f13b50375,1,-0.17798696300745176
0x3994fdf3e00c7c0ff7274ac4261262325e8c58e34a3fd8ad769741edfde369d3,1,-0.1758688610600851
0xa31d10d2f6adcf46026bb4a7e98c9a445f91c4c676b9addcca0ed87d5d77ba61,1,-0.18328206912733452
0xefee021b2cfae7be253c9113c20e2c2aea80b63026b3f27bc8d795bbeb337d37,1,-0.16242268330483922
0x7f32162f869b9704d85e0e18872d37b679930bb95409dbf78e0732c16e5c99ad,1,-0.18441955107755192
0x02060bb34162eee00c9fc130668c7b6476cd3c9963b8384b4d66f896b5504c34,1,-0.015798223158672853
0x7cfbe6d3384dae65b90819824d538288d6cd44f874985aa6e76f2d209db52217,1,-0.17060081168655056
0xf9fab64ee7d763445e8c8d2001afbd057066fabfbedc57511c4f4d3ed23159c1,1,-0.1638845771965956
0xa4502147c51457c512c51a7ac967c2a682f9d36b3074888196d7c0569506728f,1,-0.18509998361671126
0x8fd125436ae6eaa442587bf4652478fa76c8999ce3ee73458a98f16e6c883487,1,-0.15332156969602867
0xa0bdf00dd67861eae4b82e57ddd73034b6b41c2f3bf96d64c374fc0574b6bba8,1,-0.12560240732125139
0x944b645ef35510e1b37bd307387920a74b6afa174506007177b48d332d0d5932,1,-0.163231961046422
0x30c2e890d0e8600bdb11ca7c43cc2a86c4deb712baa2d2b2eaaaaca436bec7a8,1,-0.17962316611033946
0x37bd81270550599c89bd02855ca0b44c1328cdd711f161c34dad3328760f9cd7,1,-0.1810052771567633
0x3df341a7ac2987d53d94f86c443b8fcf18a306136b52bb27543f9d5ad4792b74,1,-0.18784077491690349
0x4708ac12f92d7b164e37090af9fb638ee121844019accea609a2939213857ef9,1,-0.18004911421221736
0x3c6386e5205995ef6ef94102b2eef46cd781f1d574abc1dcbe41ad576dce4c9b,1,-0.17920676537102653
0xf9b46cbb7890bc2b9bd3865f4b2788194314d789aff24dddf195c1cba6614552,1,-0.18849740231011158
0x7e72943d1c0b5bc139ac0f12d453495750ded7656dced4ac7144dbc6f9e227a0,1,-0.18039685806684597
0x97aec9f9a8d2b80d1990ff5ad27c3c294ed5927f15456ba54650287f8baa12d0,1,-0.18582195715185523
0xcb4309d88eae2a62b295562bcc31aaa904fb8ba275268a6476e8d9366e1a3be8,1,-0.18984791174198146
0xcb4309d88eae2a62b295562bcc31aaa904fb8ba275268a6476e8d9366e1a3be8,1,-0.18955407536491414
0x3f2cb4016e8b0d80678ec2a1720dd651d287555c3904e51cd415d6622d3c1acb,1,-0.1855601019569632
0xa50241e5782fef052c6271c2210e0d1b17f51464d27a8b8bb95135b813303f7d,1,-0.171054849249704
0x6b08e22c49748770e9a33d649e84ed987863167cfe04cb2ccbd1dff4a1250685,1,-0.18912710622109558
0x6b08e22c49748770e9a33d649e84ed987863167cfe04cb2ccbd1dff4a1250685,1,-0.18922940346247963
0xec79eef761eb8828f9b7ebf03dd11eb5fefada3da83a08f9a3c010275f801b45,1,-0.18085827597690296
0x0ca79d2f8e6e1deacefd023b1348a5f7e84cb1cea4b52ec51db50cf9a15427b3,1,-0.17118236954509636
0xe6e04a42f0fdc2c5c2efbf86b834ecc0e6cf4ab1ca9e4a6a5fb9e05a1abb7788,1,-0.1655502249188721
0x103245995c77c4dee66ce3f4000e555b0bf523409d5ac0049a29d9a3da609a94,1,-0.1822876094445171
0x9a7d51103c30578467700aa3fc919cc5f3bf224589dc8084d7e31d85e7eda707,1,-0.18927759491177787
0x9a7d51103c30578467700aa3fc919cc5f3bf224589dc8084d7e31d85e7eda707,1,-0.18757563125159876
0x4a7e3848591f2430b8902715ab57c4d6162e32ba6c789620f6632421bb5fd080,1,-0.168823244224174
0x2c5b51c9ddb26cf61eb93b24c33645385595dd0a9f0a13969cd5be0547367e17,1,-0.18104194873891494
0x64d0adf053099d013062e98f010582253aa9aa247d911655932a5b327d5bce13,1,-0.1702911828385011
0x609d5782a6058e935c51065bfb47231c3b56fe72af3348c2aa55f238298d5aaa,1,-0.17819285601072626
0x2a83e9aa120aa3cb4dd20ed7f4d4d2d3e582e5fd0b2ad5a7b7b4a5c8c0731578,1,-0.16672589112194758
0x424018a83e32ed7ed01a212020c7b9ce27071536655a363a78f1d129c395985f,1,-0.18942806643330895
0x424018a83e32ed7ed01a212020c7b9ce27071536655a363a78f1d129c395985f,1,-0.1870753289058213
0xc7c4d956b3d8e82644c2d7c6a24ea0088b5f52655e39a6a8ec32930109370f7a,1,-0.024594459985367467
0x6e2ca30c149dd1c9dd6c4ae551075b3b45bc22badf621647577600c64530685d,1,-0.14006641178758705
0xa5c12b7754732f211201a1a4573acc00abadab4e02da2e0248ee382989618889,1,-0.16027296515354117
0xfa276181c1285eedb1c9b7118eaf89eb27f0a4f62303b1ef66fa19791a3d9997,1,-0.15965289059078547
0xe38c2f38791b8dd587527dbd849b9a6b11cb3c9fe16bf6de260ef97db8dc05a6,1,-0.16627742042004717
0xa6a5b042174a6fe93c7c00e533d050f0e874b62baa63fb464303bc3054d64589,1,-0.16530078485523036
0x0c119a6d7fc8a6ed1a05bc907bb5dde865a7a89e3da72ae8f4dcbf5b5136e8c2,1,-0.14795125487216565
0x9de2dd69282857a74c1a364b53b95378db11c86f8729194da2f2fe42a28a6566,1,-0.11452462259249013
0x1f8743cab5a15f6300906e370aa37d79ed169bfbe778158a573f6f1bedd7c6b3,1,-0.17073234482442495
0xfd01e1f5072db19bb8a7a71962c72af89dbcc9b73fda2aa853a65d1e1286f78c,1,-0.1620973726661294
0x179544c21ec169784096169b90364f3be94e48209f9f1e4aaf9ef6b961f7a56b,1,-0.1759227794864841
0x2418713479e27ab5dbbcc501f0ce6beecabe80f2091b35136076b5408a77eb06,1,-0.10483284968836615
0xdd2f1ab1dc7985704b2796b073d1f9cf758a6dc9c5f3c393b1b7db8509d33720,1,-0.12206808913178024
0x7abb9ef492b71240ac61e962128704cbf0237db8b5aa5c12e41ab6027d06523f,1,-0.08204525656685363
0xbc3e1d6901ec7fa294dd1c7c76865c5edf61f65e8657c773be889725d89460ce,1,-0.09983203701572047
0x7608c374eda4664b12ae9088588776646f651705ea80c565aed55f7d21dd4534,1,-0.1629499928406462
