transactionHash,if_is_anomaly,ae_is_anomaly,fusion_union_anom,fusion_intersection_anom,fusion_ensemble_anom,if_anom_score,ae_anom_score,fusion_score
0xf80f601d2cbaff4fb5faded4536430f6652bb275216eb37419ba35dbfb5445be,False,False,False,False,False,0.04461708740924221,2.0160136999154283e-05,0.02231862377312068
0x83c44e1b046e62cb8e27b152a3fde6f14d5a2b36589e3f3998ff2528f202ba93,False,False,False,False,False,0.028570838020133885,1.0005720795975481e-05,0.01429042187046493
0x7970a10c4f5419e47b0783eb8758392b9b444b63b629fddce83112ab24f487b9,False,False,False,False,False,0.05933379965759852,0.00013870303185447194,0.029736251344726496
0x0ef02de5a8dbf72480474ae26622c56322a0f8694f504eed384540d9bb504957,False,False,False,False,False,0.023747765950779338,3.565994448996043e-05,0.011891712947634648
0x6fd887b89275fe6362e31c17319a29c586e46a5d53abe80264def50fa7195526,False,False,False,False,False,0.036062757743799106,5.951420746651992e-05,0.018061135975632813
0x0cef053b4aed47e0589932071d8bf4dae8b0642937db6edc8a1a8f1703d29ace,False,False,False,False,False,0.027084458361450972,6.264620141140873e-05,0.01357355228143119
0x1772a572b740154f3c48c541d813cfe53fc347a044f568326be6d9a3ec29c360,False,False,False,False,False,0.02455382323919675,3.867009299090832e-05,0.01229624666609383
0x5a8acd2ae76169e45e40e78e1c9a57da9b20d6aefee0ffec924aa4dea3ab6521,False,False,False,False,False,0.08767104701348423,7.244987641245241e-05,0.043871748444948344
0xe3db831aaf0e66ddb5aae49009ce3ca6d674be1e7360969040ef35e9524fe746,False,False,False,False,False,0.1039714367392259,4.829972776793035e-05,0.05200986823349692
0x3050eeb5bbdab92d02a99ac66edfcc767de4ae605a0172596c9bbf8e62947c4b,False,False,False,False,False,0.2699468327208293,0.00027408123330431393,0.1351104569770668
0x3d62dbcf16e4efcbf3ae22d79467a74f06b7f8fa2ce29eb4e4225854fdba4ed8,False,False,False,False,False,0.07696900563372679,0.00012204707748433947,0.03854552635560556
0x57cfdc39a7ad6ca56e0ef4d434a80b2e681ab2ecf9fb26092b8e2d827bd5977d,False,False,False,False,False,0.0378182393694445,2.078730777633926e-05,0.01891951333861042
0xd46b443d94bfe9e9c896e1ecd9e2de9515cbb10b9c3ec6c1a58500c870b1b3ae,False,False,False,False,False,0.06951109754428816,0.00013695457951187363,0.03482402606190002
0xac8f517d4426233a87cad7779dbf0a6e0a5237e6cc09b5c4db85745333b36509,False,False,False,False,False,0.06767480895507223,0.0001368846001400361,0.033905846777606136
0x738d6cbadaf24a0c40a282d5e419c7f7acc24ea3bc78745a16c9b8d9b3ffcb0f,False,False,False,False,False,0.1391638702874793,0.00014339824347212122,0.06965363426547572
0xfea07b3da2ea1033f00ab14a6fe9822d99a18e301195c01a2ef6104c4ca1f143,False,False,False,False,False,0.19810722859079738,0.000682527582713689,0.09939487808675554
0x19d173ceea4ae36ec20d4bcc42fc74415d2d2b9d40d0a215bd0e166f49a454ae,False,False,False,False,False,0.05361548462588725,8.246937940815543e-05,0.0268489770026477
0xa2089ec6292569f9d61a37b181eb37816405dfe56258a909dd9c13e2d701c3c4,False,False,False,False,False,0.03557806545890477,0.00013815017480912553,0.017858107816856945
0xa4f6247dca9378f5977e6668e24a123fb62e258770a20d4e08c8d06fecfad1a9,False,False,False,False,False,0.028672200447071288,2.3974567490968684e-05,0.01434808750728113
0x376bc6e8b007aed9127e3ea57fa5e9854c0841a394ed4f47f374c854d8b257ab,False,False,False,False,False,0.05103839210703883,0.00015076530435165352,0.02559457870569524
0xcaab5d1e2b7a601e31b9f4968b3a117b56b46109029f79161b8caa6ccdc187b3,False,False,False,False,False,0.06736028565009666,7.988696859160295e-05,0.03372008630934413
0xfd086742c181edf0a7eaac2c1ea61fecf854d9618b34152de0c87789538e63fe,False,False,False,False,False,0.022676784363872448,3.4272387897423485e-05,0.011355528375884936
0x08e675c166238688e6b58a11fc8c0ca1fce7e3ca477bc9578739e9eebf97f707,False,False,False,False,False,0.050875374872509774,8.945451806007408e-05,0.025482414695284925
0xfca27d7a81d7af4a24bcea293d67b232c000053f1fa1670ce0824d6f8bbcd899,False,False,False,False,False,0.03409583404907915,9.545413584064784e-05,0.017095644092459897
0x42fd5709792548ca30c3a8ec208ca66b8a163a889176052ebcc88f1c6ebb487f,False,False,False,False,False,0.13296236098332448,0.00037767796948810263,0.06667001947640629
0x91ecac907ee49d399240d6fe830e22b9e769174fb4bedf5bfdf0b3804aed2041,False,False,False,False,False,0.044943838518225455,0.0001405004274572877,0.02254216947284137
0xc2980d7b0f18f42c3161690aef7c7e5b518f1470d4b8df96c3d9f507c54eeb2d,False,False,False,False,False,0.02714007548356581,2.592197040633339e-05,0.013582998726986071
0x0b9d84cfbefc692063be02835fae3a12e0c2f072d22944c8388eb2bcab20c3c5,False,False,False,False,False,0.20039686556000413,0.0007317480639529565,0.10056430681197855
0xea89f95f37aeb727506c6b9be79639615492956efadd1489c92d9e0d88fc4991,False,False,False,False,False,0.026539028420516513,1.7629758501265455e-05,0.01327832908950889
0xce4186b68313123d68a0ba4bea57f7ed6ab7203d81587b79ae4ded0d48be5b48,False,False,False,False,False,0.02413679422840696,4.716604094032744e-05,0.012091980134673644
0xce4186b68313123d68a0ba4bea57f7ed6ab7203d81587b79ae4ded0d48be5b48,False,False,False,False,False,0.02413679422840696,5.4998725392748294e-05,0.012095896476899855
0xce4186b68313123d68a0ba4bea57f7ed6ab7203d81587b79ae4ded0d48be5b48,False,False,False,False,False,0.02297901906282844,4.716604094032744e-05,0.011513092551884384
0xce4186b68313123d68a0ba4bea57f7ed6ab7203d81587b79ae4ded0d48be5b48,False,False,False,False,False,0.02297901906282844,5.4998725392748294e-05,0.011517008894110595
0xce4186b68313123d68a0ba4bea57f7ed6ab7203d81587b79ae4ded0d48be5b48,False,False,False,False,False,0.02413679422840696,4.716604094032744e-05,0.012091980134673644
0xce4186b68313123d68a0ba4bea57f7ed6ab7203d81587b79ae4ded0d48be5b48,False,False,False,False,False,0.02413679422840696,5.4998725392748294e-05,0.012095896476899855
0xce4186b68313123d68a0ba4bea57f7ed6ab7203d81587b79ae4ded0d48be5b48,False,False,False,False,False,0.02297901906282844,4.716604094032744e-05,0.011513092551884384
0xce4186b68313123d68a0ba4bea57f7ed6ab7203d81587b79ae4ded0d48be5b48,False,False,False,False,False,0.02297901906282844,5.4998725392748294e-05,0.011517008894110595
0xcc1b75aedf7825118cdee46e2814ef0536d2140ed368d0bf9b46f61ecfaf4e4c,False,False,False,False,False,0.02696650846036727,2.4513483624597743e-05,0.013495510971995934
0x90fd5bb379c830f458694b002fb8e5e5c9e4ca23777e9f89ceb30d27a8505f83,False,False,False,False,False,0.05099932025314546,0.000158196050987978,0.025578758152066717
0x93486ec76b8914481c58afac89e2a6ca48cae6327421e448abaa942ab03e1d3c,False,False,False,False,False,0.07022583462603994,7.657020018052992e-05,0.03515120241311024
0x7985a4d5b7e94cdb089078855794eaefd85452c3656cbb56d406399989299943,False,False,False,False,False,0.02444649409715752,1.6605434434192363e-05,0.012231549765795857
0x367b693537d419160024448de44147dc9151199ae748294506da5e530d510f92,False,False,False,False,False,0.22373319187172117,0.0008769903659945775,0.11230509111885788
0x1308890477507965c6648f59ff14883907aaef89becac4c6a36befebd7db7aa6,False,False,False,False,False,0.025588856079001077,6.251137222548168e-05,0.012825683725613279
0x5d5c3652990a5a59a3ffb082f376d0058717864b18c0bcab78ef479b89f66a56,False,False,False,False,False,0.03631843611343818,0.00010447522956021706,0.018211455671499198
0xb9b5e857ee0c0bb848c5b23121ad9730331a0ce824bfb34069c2d7c90d09c7f8,False,False,False,False,False,0.03774709446564319,5.834736582216855e-05,0.018902720915732682
0xada12676cdb56b71f725959a62b34533fbe5f8814538858818860017b2f269e5,False,False,False,False,False,0.03981074209539043,9.882704018570777e-05,0.019954784567788066
0x5405f4e8519c062844848795fb22ae0d5be71a95ebf1b5681ca664da15672302,False,False,False,False,False,0.09868210976088944,8.712549849335638e-05,0.049384617629691395
0xa2fb3f5a04e69c0e7c0b38c49f2bc779f320ea966bd05d03c0eb5395661930ec,False,False,False,False,False,0.026767098119001322,5.1372042475640174e-05,0.01340923508073848
0xa627b6b0533ad31cdb072399a7b0921b04fd4cedd0d3bf603bd6ca43f03be330,False,False,False,False,False,0.058858884810971186,0.00011281039179106793,0.029485847601381128
0x39d4ed88ce95c0fdeeab5b7852bb31618b2e86e8b813da0f935a66bd3875e07c,False,False,False,False,False,0.032349552297625074,6.076855539979115e-05,0.016205160426512433
0xbefaa57a6059910ea7559e1a5359502e208166218cf9f202812566aafa977263,False,False,False,False,False,0.03078024506228316,3.680626184459941e-05,0.015408525662063879
0x7829ebcf8074c67e134b640960d133679d31ab95c54cae4ebadbd65c3c47b41c,False,False,False,False,False,0.03713168534852235,0.00012434889981598839,0.018628017124169168
0xc6d10e475fdb77c670719b78766d6bf43c64d7775a2fd1ae263b0a26934fe475,False,False,False,False,False,0.023187767741931237,2.1244511065575024e-05,0.011604506126498406
0x2dfa8f47743529d450b858260f252dc43437303e7b2ed36374cbfaefbb972f96,False,False,False,False,False,0.026781173446646378,1.972510941271477e-05,0.013400449278029546
0x0ba2f8153159f8f389aa98140e957f777e2d6520a8124641a1ed32225302edda,False,False,False,False,False,0.13245945208597307,0.00011719726439171842,0.06628832467518239
0x9a0d0300823a052eaf558aa1aafc0d06183c7f6e2e8a7a2d08170df5195c1dbc,False,False,False,False,False,0.02394617111664065,1.613632062988685e-05,0.011981153718635269
0xc0b3d3f9ff60638274740cf2eb73f95d1de0372184fe9a1e38353453e1d79f6f,False,False,False,False,False,0.02439037046159766,3.0278560595988213e-05,0.012210324511096824
0x75826c05642d2f583b5cec239445af460337ea92a8dde91e0e2260167a5aafbe,False,False,False,False,False,0.024385732027063182,2.185262475872547e-05,0.012203792325910954
0xe67fe943255081c37a35c90e2f535480ff952db93ed0e32ae1b784d85d435245,False,False,False,False,False,0.06444868220844566,6.976999666979109e-05,0.03225922610255772
0x4e6a597c353f2f6afe2835349dcecec0ee390e89665daae29d6f37da15b63232,False,False,False,False,False,0.03635266950919749,2.8039607553986847e-05,0.018190354558375737
0xfea94b9b090a947a075d0e72cdaa0a455068b6e2b927d7693efdd6f10dce7033,False,False,False,False,False,0.03386405579633707,3.0751912504737954e-05,0.016947403854420905
0x058cb7bd661f4d964abea128866d33deed2bf70acf5b87ebdce8c1fef17e2be0,False,False,False,False,False,0.031177859492045695,4.457317349646077e-05,0.015611216332771077
0x6359b21aede7203d27c2e63e667bdb371b4808060e27c544370b9c27b7434170,False,False,False,False,False,0.03183613656252472,2.037967389815466e-05,0.015928258118211438
0x6e49ea638c8620534ab33a1fe0ae114eda2a527a424e59e7d4f300b457aec857,False,False,False,False,False,0.044912532185229406,6.9913052464103e-05,0.022491222618846753
0x555caa61ab287fe96c44e95163a22df32aaa5de3e962e60e53463d6f8b0b83a2,False,False,False,False,False,0.04474963243606633,9.660058544652957e-05,0.02242311651075643
0x74dc2d749475f3aa00ea22af4a946487fc18d19bd7fea6175b596467875a689f,False,False,False,False,False,0.02899103823445509,3.699305319341403e-05,0.014514015643824252
0x8a9ed1b05aac4731763fc915c0cc7784d1c8a42598cf6a35486d016763c8c06d,False,False,False,False,False,0.06497948081836208,6.849615807017766e-05,0.03252398848821613
0xcbab0fa871a7f09e98333b633958849411ef7db86f0440546e273dadb291c6cf,False,False,False,False,False,0.04267031429319348,0.00015282207130412666,0.0214115681822488
0xf83f5c9ab709afc1a3d79de335108ae798bd8babda073952baecc157002a7ff9,False,False,False,False,False,0.04609733458384677,0.0001593485973100555,0.023128341590578413
0xe9c2157a80b728546f8002bc6c03f4033cfe7fd3a7498dcfa9e9f0a8c92f01b5,False,False,False,False,False,0.024685025406600475,4.511364822390925e-05,0.012365069527412191
0xd80924f148ea15d40842566293665e3f68a748655f6a1e36527b3c278c9af02e,False,False,False,False,False,0.06469179700524057,6.832202322380114e-05,0.03238005951423219
0x4deaa2b14ad9e60a2cbb547692303337f04336d83baeadc6243ea09c45506946,False,False,False,False,False,0.05269124656373719,8.134327733222696e-05,0.02638629492053471
0xd983d8f0c51382ed95fb2afd28ce1812fe609b0733e3f82df3887b647368bdcb,False,False,False,False,False,0.036587731618781365,0.00012617640925332378,0.018356954014017345
0xb2fd1bec5c75f8461b2c7840c566a33cf5456f957434e69ed6e326807da56daa,False,False,False,False,False,0.03608743097073094,2.06567748562505e-05,0.018054043872793593
0x5dac5ebf410dc333a4f757c347ebd97556b184edbc492be02e798c3d4ac10ccd,False,False,False,False,False,0.1635460844067266,2.2982835420221663e-05,0.08178453362107341
0x038ee70073faa4cc9ecb288a87bd8725dc63ace4ee521d58068119bcddf66b68,False,False,False,False,False,0.057890199571681684,0.00014670924848307802,0.02901845441008238
0x61445705dee2c48d53e09fcbc46195172ae01cdf0774055a2563c884f5d2e82f,False,False,False,False,False,0.04722866635215339,4.7587747221172995e-05,0.023638127049687284
0x61445705dee2c48d53e09fcbc46195172ae01cdf0774055a2563c884f5d2e82f,False,False,False,False,False,0.04722866635215339,5.837549227844971e-05,0.02364352092221592
0x61445705dee2c48d53e09fcbc46195172ae01cdf0774055a2563c884f5d2e82f,False,False,False,False,False,0.04611244321341567,4.7587747221172995e-05,0.023080015480318423
0x61445705dee2c48d53e09fcbc46195172ae01cdf0774055a2563c884f5d2e82f,False,False,False,False,False,0.04611244321341567,5.837549227844971e-05,0.02308540935284706
0x61445705dee2c48d53e09fcbc46195172ae01cdf0774055a2563c884f5d2e82f,False,False,False,False,False,0.04722866635215339,4.7587747221172995e-05,0.023638127049687284
0x61445705dee2c48d53e09fcbc46195172ae01cdf0774055a2563c884f5d2e82f,False,False,False,False,False,0.04722866635215339,5.837549227844971e-05,0.02364352092221592
0x61445705dee2c48d53e09fcbc46195172ae01cdf0774055a2563c884f5d2e82f,False,False,False,False,False,0.04611244321341567,4.7587747221172995e-05,0.023080015480318423
0x61445705dee2c48d53e09fcbc46195172ae01cdf0774055a2563c884f5d2e82f,False,False,False,False,False,0.04611244321341567,5.837549227844971e-05,0.02308540935284706
0x31df62f934fc7badf2f783c48c42fa2390c120e0e9b73e8fd16c63755c40f084,False,False,False,False,False,0.3236684997773073,7.466751111534255e-05,0.1618715836442113
0xdd32b0f9c302e76b84ae723b992fedb059c2ab2d462331febedf40545af835cd,False,False,False,False,False,0.10605209885561648,3.853754833474309e-05,0.05304531820197561
0x1c185d2e1df8f5bc9b0cd51f81b79a7467e31a21496f1caeeb5f6590ec8b480f,False,False,False,False,False,0.10939133763152202,4.8358726957463214e-05,0.05471984817923974
0x0784547223b1320fc570a442be038539c96aa7de194260eddb401927fb2c7c59,False,False,False,False,False,0.13912704616585186,6.724583848066132e-05,0.06959714600216627
0x9f84142a3549987b945f2960817d7f9fd5312972f5ef3bb61c8d2ee72fec8b70,False,False,False,False,False,0.1117140642002476,3.0033741560103605e-05,0.05587204897090385
0x4a470d783cca7cb807fca65568115e1157578793f22705f30d35eaa5e6fe2c8e,False,False,False,False,False,0.11662322423278564,0.00014748117804967646,0.058385352705417656
0x260fd506be239d7ebaa5119cdb297ff059ac0ce6ea2090518abf6608a78888e3,False,False,False,False,False,0.16676800275907683,0.00023321056892358565,0.08350060666400021
0xbb3472a6d471e504c1f721458f3dd180d4790497d827997a49ea957361698b53,True,True,True,True,True,0.6728289010636905,0.24035579804969467,0.4565923495566926
0x9acb2154f31fa0915c54f3f6a97df898d10815f1568559a9a85a559618e87141,False,False,False,False,False,0.0988059997815982,8.155727705014314e-05,0.04944377852932417
0x3d2f32f533cfce16c641c08c9f34be34c186955a7908d5d8777045d0704ff421,False,False,False,False,False,0.14210388002208796,5.567799724591258e-05,0.07107977900966693
0x2d3cb6af2098d216190f2f071aa3da3236d1c25081f200ea9e4101be88c6fca1,False,False,False,False,False,0.1011344706649075,8.012916700400289e-05,0.05060729991595575
0x3ce87be53e078aa5256b9ca1a905108782fc0bdc4bf5fe002087e4a1d8202b18,False,False,False,False,False,0.09905110208675065,5.0425387415199116e-05,0.04955076373708293
0xb311bd39cd8674c7e856ab223a9f0233146ef797fa7afd3afc208f6e7e64374e,False,False,False,False,False,0.09975669146650594,2.3399102617992307e-05,0.049890045284561965
0xb7c1e1836266f4c6ccb6df5c7e246502ddabc050655a49c5b23d1469d5475303,False,False,False,False,False,0.11945687704425878,0.00018525010189912567,0.05982106357307895
0x4ec7bbb8c869d52ed87c141622f56fd1459ff0a8bbf492416b0e8b0c1618f1ae,False,False,False,False,False,0.10561531094510286,0.0001085868157220711,0.052861948880412464
0xb21bb243041456f19aefd2a086af45e88584e9e363b9dd27a2a1b945489d5787,False,False,False,False,False,0.10148266768903569,1.8956140708504506e-05,0.050750811914872095
0x3ac118a89794bcf90f13fed06d9572e27a4e635b718d3181de8a56600f57276b,False,False,False,False,False,0.11323591713327616,0.0001619849925113799,0.05669895106289377
0xb33f7a9ad4e71f3d6c362b260b3dc3a8680468cf43329a318fcc0ae44c8cff7a,False,False,False,False,False,0.11448819670160879,5.561963405355333e-05,0.05727190816783117
0xa9ef98f09c5e3e36f9cdf86621f8482b1130cab45daa08af82393d894b8cfb61,False,False,False,False,False,0.12500786006019546,0.00013969429610264964,0.06257377717814905
0xf883c1ca8827716e50bf3188f002122c8834b5a221eea0ccfb818ae0d5401cbe,False,False,False,False,False,0.28220684111447086,0.00010510615679661686,0.14115597363563373
0x3f90424959a2d1fdba1179bc7dd99bc0e4e73f3af783fa5ff420e6e97f5a0a1d,False,False,False,False,False,0.46140994423169857,0.00020967296977444054,0.2308098086007365
0x25d2731e9a2548f853ad3beac88fee69b31c9905dbe5225bc2a4c1c7ba8a5f7f,False,False,False,False,False,0.03486788408622522,1.4372395841026355e-05,0.017441128241033124
0xfd8b68f53c8c767d42be002da40c3558b2cad881b6a8e4dc94fe336b15618015,False,False,False,False,False,0.032740500462856766,3.456758570467179e-05,0.01638753402428072
0x3f135d637305b7595106cc6e9c283c094fe7bef4581105a56baf54315841d0de,False,True,True,False,False,0.3751798405242829,0.006815832452429224,0.19099783648835605
0x6623a666822cfbe7a6a60d5c88283c1a76066f6b872d6eff4801db01681407bf,False,False,False,False,False,0.04367904983567734,2.9724985351346207e-05,0.02185438741051434
0x8aa6cbafec634269b2c91cacbccf6f0c65459b2a2befd52efef9f21bf7f456e5,False,False,False,False,False,0.03331726129580706,8.451475065016208e-05,0.01670088802322861
0xe876d7c678a5bd2b79136f271146fc047217e4af946b294439b68dfb4471a3ee,False,False,False,False,False,0.03884412448869839,0.00011257219624710072,0.019478348342472744
0x8b2661444968147f008593c0b8ed6d8ed09a5100a64ec972eba180fd019f2afa,False,False,False,False,False,0.0259495616523038,3.5014849282069266e-05,0.012992288250792934
0x54ae879e7c31551c27c6956e3d4bbdd301a5240939ac1d3f4d2ea20ff1801527,False,False,False,False,False,0.02517263354082923,1.1993290448712585e-05,0.01259231341563897
0xf89f496db48987e7e3e655f14a97e1da5f086f9c8f8bd518329ccdfc291a498a,False,False,False,False,False,0.02611660079518273,1.346606363811626e-05,0.013065033429410422
0x8b5bb2dd860ebb1c988de999cd935de806c345047a52abb75279b5449304b4bc,False,False,False,False,False,0.029522125956247702,1.4915293879086299e-05,0.014768520625063394
0x230b6b0fff52edad58ac21e298546fcd24d833101b878c469b46bc9654976c06,False,False,False,False,False,0.03338080814424152,1.856302518050221e-05,0.01669968558471101
0x8b8fe54ef45220ead91300fbd0a120c434cfb02e0a8891dea6efec7875aa6dcf,False,False,False,False,False,0.04035857424925355,1.5871335269842367e-05,0.020187222792261695
0xd35e0dd691c4ee7a8ed5b7b42dd55f123019d0c2a8e6879fab45b9c2e5c224ea,False,False,False,False,False,0.035948906481356485,7.392189773564563e-05,0.018011414189546066
0x0293b53360080c68ae85845bcda6235166d8edb1f1cfac432a5761726c51df42,False,False,False,False,False,0.03166959578434733,2.5487873720212206e-05,0.015847541829033772
0x2c2c7510608656df5147beca94fdc1d465d4ad509ec49971a0588b9a3da37451,False,False,False,False,False,0.03078172391151643,1.6611343333817516e-05,0.015399167627425122
0xfe81c3b33f8ac30e796e3cf23399eb841d10ce15852ff99c8b6e4bf19ba9b9b7,False,False,False,False,False,0.2794575482412875,0.0001642735339878983,0.1398109108876377
0x81232f488ffee79d02ce67cc9215bf6b47fae639e5e1c049b286108d33fe0807,False,False,False,False,False,0.05259420207131849,4.907335402052787e-05,0.02632163771266951
0x14423c067bd478691b8bb9849c158141fd4c4db517eae1e4c0a6a05d15091ace,False,False,False,False,False,0.006486434807114265,1.5705840299829555e-05,0.0032510703237070473
0x2be5f6c56d688e700204b761fe5ea5528239ad76a53b1f79e727c400eca61642,False,False,False,False,False,0.021379196051065513,3.6735732997055515e-05,0.010707965892031284
0x37e02879017021771a78a136d01f396d50b20f54fc323d7e9bf5cb9b106819c4,False,False,False,False,False,0.02205650176964713,2.3319896095204995e-05,0.011039910832871168
0x94c5511f15d1900e53d3e3f98cf2cc936dd45575b6b7141604359e756d480ecd,False,False,False,False,False,0.018531679676684825,9.025550206277347e-05,0.0093109675893738
0xf2d7ff90105f2917bd2b321440c8afa334b6003156cffaea61fb3ce134ffcb9d,False,False,False,False,False,0.02063814308466484,7.40194440269006e-05,0.01035608126434587
0x25ca64c7e964ff058156572f848e24a845473bf24e4452fbb12b530c1befda3b,False,False,False,False,False,0.06797106813794139,7.636803925060163e-05,0.03402371808859599
0xa53a046e11c4c59646e171a6249a8fd11594339025dfd92ecd4c923476b68e5d,False,False,False,False,False,0.014390715392655021,9.795103967966267e-06,0.007200255248311494
0xdb6b84056d2219a3e3bbebfaafe1775dd372685ae43d2d038e243f647a71dcd7,False,False,False,False,False,0.015300743481983698,1.834648255064113e-05,0.007659544982267169
0x0b654ff52a7b7c3960e07891c719aa755f7ec97dcf289dac8ac2035798100712,False,False,False,False,False,0.028638166687034103,3.064276878237324e-05,0.014334404727908237
0x64d77f3f9c24db166f994a18c7dda439fd2aac80957aafe6173a21388bf60da8,False,False,False,False,False,0.013063434540406602,2.108773848012792e-05,0.006542261139443365
0x5869aa27e565935d60ee42b441fa0ff90a6de2583657cf65e990874b47127ba1,False,False,False,False,False,0.011405422392241099,2.2037428708182736e-05,0.005713729910474641
0x06a567709e07deb97ad77fc5dc8796fe41c4f90f71f68590d2ff796b93b1aebe,False,False,False,False,False,0.022850719801338914,0.00010227980018403159,0.011476499800761472
0x067e078460c5a450610a4e26d2425f14c62d2075cb593d8b635f0f8e204e893e,False,False,False,False,False,0.02160114804883393,6.437511686894657e-05,0.010832761582851439
0x7d1484cb436ba69cb634aa8d57e2486d8a798a4f4b68bc583c69aa90ad5c7713,False,False,False,False,False,0.01079921219971865,1.1052003944384136e-05,0.005405132101831517
0x5d03fd419ae5216ec5f3c2f4c8ce03f52d44d937ce8aeec8e56129834814130f,False,False,False,False,False,0.013215640444681381,2.2959308625456925e-05,0.006619299876653419
0x1c9abf7d105dfdfb17a3dc3d4d76162438acf02d2e055e13b72fc193090f4d45,False,False,False,False,False,0.03306526605401718,9.169968016393279e-05,0.016578482867090558
0x7c92b2eb02c22720bf85f9673abc23961a8072d0255057ba0691d0e483f732bb,False,False,False,False,False,0.01421592136349573,4.866577556861174e-05,0.00713229356953217
0x956cb65b2e24b44e625d8c384f51a97d2f43657759092789410683871809e99d,False,False,False,False,False,0.03253134689064331,2.3907397030872158e-05,0.01627762714383709
0x16c367aa58a59a48df87fe6825f00a13df0d8bcdd13f3d874b1f8cc5aecaf685,False,False,False,False,False,0.014899507150562133,1.3989311286154943e-05,0.007456748230924144
0x83feb139807062f7737f9e5156c2ade8c267d8caf7649f7ecdc8d3768d9af84c,False,False,False,False,False,0.011192937445596449,1.2593878544292718e-05,0.005602765662070371
0x2a58ce5d446bcb68a2c27f2d29084cac8a6c79e430a56a26698968027f9754ad,False,False,False,False,False,0.008581276383405912,6.313338379300701e-06,0.004293794860892606
0x960e23a2850a100e12027344c6f65231e92b7e8dbbf668c6c33326ff800b8f2b,False,False,False,False,False,0.09020974043314622,5.268633361305237e-05,0.04513121338337964
0xf2d65ce326d77be725d0d383d23c38aca416a9184b59c07f2091f7111fd581a7,False,False,False,False,False,0.18697539884130526,0.00010774840153049066,0.09354157362141788
0x817db882a33fe71d1863f9b70dad42168f0bc06f57c970c69831bffac20d5ecc,False,False,False,False,False,0.01812872185592171,9.41106749433654e-05,0.009111416265432538
0xcb9b021294ee27e4a0fbf750ab957efb39d6203726dca3d28430c5602daad8e3,False,False,False,False,False,0.012590045477332763,5.484456263452356e-05,0.0063224450199836435
0x2508c563f6b33ab648e0715a76b60389362aeb198274e921c624b1d4bf2c1f15,False,False,False,False,False,0.019373051354311326,0.00011309684460726666,0.009743074099459296
0xa2b91f3da8c74c2f998589402e6a024f64e46fb9e51142dd52f30d654e7b710a,False,False,False,False,False,0.01178917879523973,1.582445109153377e-05,0.005902501623165632
0x09dbe90ff821f2c6fcba201dcd6c822510c129e8fa05c37193447b7844a88075,False,False,False,False,False,0.04263622512001197,0.00013394832211139298,0.021385086721061684
0x49a43879ec1e4aaa42dd24dd3841ae82dfe0b9cffe8b4b0ad8a6ae355b93f273,False,False,False,False,False,0.014902671958946154,4.550488999794247e-05,0.007474088424472048
0x8c24f74bc98be138a955da09b2927061b366dbdac5982de26f6de61ff960f7ff,False,False,False,False,False,0.010022894621090586,4.883769277039214e-06,0.005013889195183812
0xd95521fb88a83a584b00eff275f165496958782f572166c4a4017d36f8213066,False,False,False,False,False,0.024397420960024837,3.1097550274170804e-05,0.012214259255149504
0xc83f2bb3b32f23b75c7360fc7d85a2167f61d7445ce7c59b58caa66061a9eea6,False,False,False,False,False,0.029211222098808932,3.2726262590867424e-05,0.014621974180699899
0x1f1e1ad250544152b43e97f996d2ed0ef0567f25350a1b377c95f00953f6a5a0,False,False,False,False,False,0.13307113396725434,0.0005212218236721912,0.06679617789546327
0x0e3f45d9b202fc35573f9a425589a218592f68adab651667334a508384c62260,False,False,False,False,False,0.021260855946301616,8.907837142548952e-05,0.010674967158863553
0xe4fb75542a508c8efaba0b01d5c6b97466dadf6fd94a19fb4b5c6a0d6dc798ca,False,False,False,False,False,0.008461889440954537,2.2540872933348498e-05,0.004242215156943943
0x47059b06c3d59b06c2ec7b89931af4531e769638607ad14353e8cedd6036c153,False,False,False,False,False,0.005157930719786357,1.5810149023054235e-05,0.0025868704344047056
0x2e14290386e56cc798224b14be50b7de524066cbc8ccb64c70bcd4abb696dfce,False,False,False,False,False,0.015375370001566366,9.385446959727838e-05,0.007734612235581822
0xa0d4db8657c4455f13c4283fcfea819ac5af523d431ad2b1a578d1ee284f4a1d,False,False,False,False,False,0.05277114193771968,8.981319339263402e-05,0.02643047756555616
0xee36f8fcb14668b379deeb2f79e987704df56b019440012f5d8cb840b335911f,False,False,False,False,False,0.006370747421404657,1.19705829968125e-05,0.0031913590022007348
0x8c342657526ccf5757ade9c8e357b63c07d71ab2b0416cf7dd3aba6a0df197b7,False,False,False,False,False,0.014115539061924883,8.782328138299685e-05,0.0071016811716539405
0xafa9eb43e88abbf763e8493fcec45b5201bc8a4c779f3e355463cfb1bc749c73,False,False,False,False,False,0.006936016525388827,4.3725088476149935e-05,0.0034898708069324882
0x5384b328759e1bbb3192fa649dd69cc569bce5dea40a0583b4e6cf061877c974,False,False,False,False,False,0.24514406610866735,0.0005252289746136725,0.12283464754164052
0x36ce565ab9689c9de7eb303d725c00469d97153387a7271a73af2cae41a6c34a,False,False,False,False,False,0.003931314773630445,3.4411562911741188e-06,0.00196737796496081
0xeab0c942f2632ac2ec085fb38f5ec23a235db6f025c38e3c7722cb72aa293eb4,False,False,False,False,False,0.02880743521432172,7.158189821957514e-05,0.014439508556270648
